,L,mu,theta,forget_func,jaccard_sim,rbo
26,1.0,0.024145517241379314,0.017249655172413794,exp,0.2857142857142857,0.33406084656084656
27,1.0,0.024145517241379314,0.020697586206896556,exp,0.3333333333333333,0.3619052749264477
28,1.0,0.027593448275862072,1e-05,exp,0.15959252971137522,0.2539428781095448
29,1.0,0.027593448275862072,0.003457931034482759,exp,0.18518518518518517,0.27247849496733423
30,1.0,0.027593448275862072,0.006905862068965518,exp,0.2,0.283357266532007
31,1.0,0.027593448275862072,0.010353793103448278,exp,0.21428571428571427,0.29399489399489404
32,1.0,0.027593448275862072,0.013801724137931036,exp,0.23809523809523808,0.3050198875198875
33,1.0,0.027593448275862072,0.017249655172413794,exp,0.25462962962962965,0.3198861703943883
34,1.0,0.027593448275862072,0.020697586206896556,exp,0.3,0.34426388426388427
35,1.0,0.027593448275862072,0.024145517241379314,exp,0.3333333333333333,0.36509454087579085
36,1.0,0.03104137931034483,1e-05,exp,0.15959252971137522,0.2539428781095448
37,1.0,0.03104137931034483,0.003457931034482759,exp,0.1835016835016835,0.2719812925170068
38,1.0,0.03104137931034483,0.006905862068965518,exp,0.2,0.2828383843724998
39,1.0,0.03104137931034483,0.010353793103448278,exp,0.2,0.2942991532277246
40,1.0,0.03104137931034483,0.013801724137931036,exp,0.22401433691756273,0.3003691887270319
41,1.0,0.03104137931034483,0.017249655172413794,exp,0.25,0.311629591372544
42,1.0,0.03104137931034483,0.020697586206896556,exp,0.2727272727272727,0.3287025650874029
43,1.0,0.03104137931034483,0.024145517241379314,exp,0.3076923076923077,0.34399181836681836
44,1.0,0.03104137931034483,0.027593448275862072,exp,0.3333333333333333,0.3666034941570918
45,1.0,0.03448931034482759,1e-05,exp,0.16129032258064516,0.2539428781095448
46,1.0,0.03448931034482759,0.003457931034482759,exp,0.17647058823529413,0.26702619852672815
47,1.0,0.03448931034482759,0.006905862068965518,exp,0.2,0.27777777777777773
48,1.0,0.03448931034482759,0.010353793103448278,exp,0.2,0.29198644394105605
49,1.0,0.03448931034482759,0.013801724137931036,exp,0.21739130434782608,0.2959583935337561
50,1.0,0.03448931034482759,0.017249655172413794,exp,0.23809523809523808,0.30312989094239096
51,1.0,0.03448931034482759,0.020697586206896556,exp,0.25,0.32044112139576786
52,1.0,0.03448931034482759,0.024145517241379314,exp,0.2727272727272727,0.33240079365079367
53,1.0,0.03448931034482759,0.027593448275862072,exp,0.3333333333333333,0.348747212383576
54,1.0,0.03448931034482759,0.03104137931034483,exp,0.3333333333333333,0.3732080749937892
55,1.0,0.03793724137931035,1e-05,exp,0.15959252971137522,0.2539428781095448
56,1.0,0.03793724137931035,0.003457931034482759,exp,0.17647058823529413,0.26573798500881834
57,1.0,0.03793724137931035,0.006905862068965518,exp,0.2,0.27777777777777773
58,1.0,0.03793724137931035,0.010353793103448278,exp,0.2,0.28515873015873017
59,1.0,0.03793724137931035,0.013801724137931036,exp,0.2,0.2928233562973822
60,1.0,0.03793724137931035,0.017249655172413794,exp,0.23076923076923078,0.3003691887270319
61,1.0,0.03793724137931035,0.020697586206896556,exp,0.2413793103448276,0.31212916894289444
62,1.0,0.03793724137931035,0.024145517241379314,exp,0.25925925925925924,0.3225922679354052
63,1.0,0.03793724137931035,0.027593448275862072,exp,0.2857142857142857,0.3333333333333333
64,1.0,0.03793724137931035,0.03104137931034483,exp,0.3333333333333333,0.3465168875722509
65,1.0,0.03793724137931035,0.03448931034482759,exp,0.3333333333333333,0.3757857823911745
66,1.0,0.041385172413793116,1e-05,exp,0.15789473684210525,0.2531922398589066
67,1.0,0.041385172413793116,0.003457931034482759,exp,0.17647058823529413,0.26655643738977075
68,1.0,0.041385172413793116,0.006905862068965518,exp,0.2,0.27640296361887273
69,1.0,0.041385172413793116,0.010353793103448278,exp,0.2,0.2820783507310324
70,1.0,0.041385172413793116,0.013801724137931036,exp,0.2,0.2942991532277246
71,1.0,0.041385172413793116,0.017249655172413794,exp,0.21739130434782608,0.294847282422645
72,1.0,0.041385172413793116,0.020697586206896556,exp,0.23809523809523808,0.3018982431578162
73,1.0,0.041385172413793116,0.024145517241379314,exp,0.25,0.31752446878027374
74,1.0,0.041385172413793116,0.027593448275862072,exp,0.2727272727272727,0.33070788338645485
75,1.0,0.041385172413793116,0.03104137931034483,exp,0.29411764705882354,0.3377749433106575
76,1.0,0.041385172413793116,0.03448931034482759,exp,0.3333333333333333,0.35655706727135295
77,1.0,0.041385172413793116,0.03793724137931035,exp,0.3333333333333333,0.3765851212279783
78,1.0,0.044833103448275874,1e-05,exp,0.15789473684210525,0.2531922398589066
79,1.0,0.044833103448275874,0.003457931034482759,exp,0.17444219066937122,0.26818534639640224
80,1.0,0.044833103448275874,0.006905862068965518,exp,0.19375,0.27380952380952384
81,1.0,0.044833103448275874,0.010353793103448278,exp,0.2,0.283357266532007
82,1.0,0.044833103448275874,0.013801724137931036,exp,0.2,0.28940808838527543
83,1.0,0.044833103448275874,0.017249655172413794,exp,0.21428571428571427,0.2942991532277246
84,1.0,0.044833103448275874,0.020697586206896556,exp,0.23076923076923078,0.302274551882395
85,1.0,0.044833103448275874,0.024145517241379314,exp,0.2413793103448276,0.3094791510358291
86,1.0,0.044833103448275874,0.027593448275862072,exp,0.25,0.32432549968774016
87,1.0,0.044833103448275874,0.03104137931034483,exp,0.2727272727272727,0.33240079365079367
88,1.0,0.044833103448275874,0.03448931034482759,exp,0.3,0.3430982096607097
89,1.0,0.044833103448275874,0.03793724137931035,exp,0.3333333333333333,0.35651455026455026
90,1.0,0.044833103448275874,0.041385172413793116,exp,0.3333333333333333,0.3765851212279783
91,1.0,0.04828103448275863,1e-05,exp,0.15789473684210525,0.2539428781095448
92,1.0,0.04828103448275863,0.003457931034482759,exp,0.1724137931034483,0.26655643738977075
93,1.0,0.04828103448275863,0.006905862068965518,exp,0.1875,0.27247849496733423
94,1.0,0.04828103448275863,0.010353793103448278,exp,0.2,0.27777777777777773
95,1.0,0.04828103448275863,0.013801724137931036,exp,0.2,0.2863668430335097
96,1.0,0.04828103448275863,0.017249655172413794,exp,0.2,0.2942991532277246
97,1.0,0.04828103448275863,0.020697586206896556,exp,0.21739130434782608,0.294847282422645
98,1.0,0.04828103448275863,0.024145517241379314,exp,0.23809523809523808,0.30386243386243383
99,1.0,0.04828103448275863,0.027593448275862072,exp,0.25,0.31219387755102035
100,1.0,0.04828103448275863,0.03104137931034483,exp,0.25462962962962965,0.32720150942877846
101,1.0,0.04828103448275863,0.03448931034482759,exp,0.28,0.33406084656084656
102,1.0,0.04828103448275863,0.03793724137931035,exp,0.3060200668896321,0.34182041338291336
103,1.0,0.04828103448275863,0.041385172413793116,exp,0.3333333333333333,0.35778061224489793
