,L,mu,theta,forget_func,jaccard_sim,rbo
96,14.0,0.2,0.1,exp,0.3333333333333333,0.34341742867447267
97,14.0,0.2,0.1,pow,0.2727272727272727,0.2933641975308642
98,14.0,0.2,0.166667,exp,0.3333333333333333,0.3523064429963219
99,14.0,0.2,0.166667,pow,0.2631578947368421,0.2924998561820938
100,14.0,0.3,0.1,exp,0.3333333333333333,0.3364136904761904
101,14.0,0.3,0.1,pow,0.28285714285714286,0.3004291175626053
102,14.0,0.3,0.166667,exp,0.3333333333333333,0.34072436161721875
103,14.0,0.3,0.166667,pow,0.28,0.296544943152086
104,14.0,0.3,0.2,exp,0.3333333333333333,0.34207451499118163
105,14.0,0.3,0.2,pow,0.28,0.2978132219947235
106,14.0,0.4,0.1,exp,0.3021739130434783,0.3333333333333333
107,14.0,0.4,0.1,pow,0.29411764705882354,0.30600137842621955
108,14.0,0.4,0.166667,exp,0.3076923076923077,0.33366301233488727
109,14.0,0.4,0.166667,pow,0.2922201138519924,0.3065576949505521
110,14.0,0.4,0.2,exp,0.3103448275862069,0.3367396294182008
111,14.0,0.4,0.2,pow,0.2857142857142857,0.3048060201906355
112,14.0,0.4,0.3,exp,0.3333333333333333,0.3400762927548642
113,14.0,0.4,0.3,pow,0.29411764705882354,0.30548234316423173
114,14.0,0.5,0.1,exp,0.2857142857142857,0.321902898688613
115,14.0,0.5,0.1,pow,0.2903225806451613,0.31545855379188714
116,14.0,0.5,0.166667,exp,0.2922201138519924,0.32830245071897
117,14.0,0.5,0.166667,pow,0.2922201138519924,0.31473055782951614
118,14.0,0.5,0.2,exp,0.3021739130434783,0.33123225980368837
119,14.0,0.5,0.2,pow,0.29411764705882354,0.31041232205294705
120,14.0,0.5,0.3,exp,0.3076923076923077,0.33351190476190473
121,14.0,0.5,0.3,pow,0.3,0.3098178749784787
122,14.0,0.5,0.4,exp,0.3333333333333333,0.3364136904761904
123,14.0,0.5,0.4,pow,0.30434782608695654,0.30957669314812175
124,14.0,0.6,0.1,exp,0.2792207792207792,0.3144774689045522
125,14.0,0.6,0.1,pow,0.28801843317972353,0.3111929957168052
126,14.0,0.6,0.166667,exp,0.2857142857142857,0.31737188876932587
127,14.0,0.6,0.166667,pow,0.29705882352941176,0.3132873519778281
128,14.0,0.6,0.2,exp,0.2857142857142857,0.31737188876932587
129,14.0,0.6,0.2,pow,0.3,0.3138957209848593
130,14.0,0.6,0.3,exp,0.29411764705882354,0.3214081346893847
131,14.0,0.6,0.3,pow,0.3060200668896321,0.31666666666666665
132,14.0,0.6,0.4,exp,0.3076923076923077,0.32570436507936507
133,14.0,0.6,0.4,pow,0.3103448275862069,0.3173664629021772
134,14.0,0.6,0.5,exp,0.3333333333333333,0.32756414881414886
135,14.0,0.6,0.5,pow,0.3103448275862069,0.3173664629021772
136,14.0,0.7,0.1,exp,0.2727272727272727,0.3146583451270951
137,14.0,0.7,0.1,pow,0.28285714285714286,0.3098709102157158
138,14.0,0.7,0.166667,exp,0.2727272727272727,0.3159326982541268
139,14.0,0.7,0.166667,pow,0.2857142857142857,0.3136349097004624
140,14.0,0.7,0.2,exp,0.2727272727272727,0.3172923505066362
141,14.0,0.7,0.2,pow,0.28801843317972353,0.3146452202999822
142,14.0,0.7,0.3,exp,0.2857142857142857,0.32190289868861294
143,14.0,0.7,0.3,pow,0.3,0.3158767415075465
144,14.0,0.7,0.4,exp,0.2857142857142857,0.32312439544582394
145,14.0,0.7,0.4,pow,0.3060200668896321,0.3164317021806431
146,14.0,0.7,0.5,exp,0.29705882352941176,0.3244736017950303
147,14.0,0.7,0.5,pow,0.3076923076923077,0.314747993712132
148,14.0,0.7,0.6,exp,0.3090185676392573,0.32813943001443
149,14.0,0.7,0.6,pow,0.3103448275862069,0.3187830687830688
150,14.0,0.8,0.1,exp,0.2727272727272727,0.3108502600524936
151,14.0,0.8,0.1,pow,0.2727272727272727,0.3098683461529431
152,14.0,0.8,0.166667,exp,0.2727272727272727,0.31475343724472976
153,14.0,0.8,0.166667,pow,0.2727272727272727,0.3065301755529065
154,14.0,0.8,0.2,exp,0.2727272727272727,0.3160811274117057
155,14.0,0.8,0.2,pow,0.2727272727272727,0.30838167784596354
156,14.0,0.8,0.3,exp,0.2727272727272727,0.31751343894201034
157,14.0,0.8,0.3,pow,0.28,0.3108206417700645
158,14.0,0.8,0.4,exp,0.2792207792207792,0.320716870597869
159,14.0,0.8,0.4,pow,0.2857142857142857,0.31249370118417735
160,14.0,0.8,0.5,exp,0.2857142857142857,0.3222222222222222
161,14.0,0.8,0.5,pow,0.29411764705882354,0.31530014218094715
162,14.0,0.8,0.6,exp,0.2903225806451613,0.32639329805996475
163,14.0,0.8,0.6,pow,0.29411764705882354,0.32059891052375167
164,14.0,0.9,0.1,exp,0.2727272727272727,0.3034886441470599
165,14.0,0.9,0.1,pow,0.26666666666666666,0.30240109757966893
166,14.0,0.9,0.166667,exp,0.2727272727272727,0.3060442354961257
167,14.0,0.9,0.166667,pow,0.2727272727272727,0.3049556759378188
168,14.0,0.9,0.2,exp,0.2727272727272727,0.30702906140986636
169,14.0,0.9,0.2,pow,0.2727272727272727,0.3062934769953672
170,14.0,0.9,0.3,exp,0.2727272727272727,0.3074266994860759
171,14.0,0.9,0.3,pow,0.2727272727272727,0.3066865079365079
172,14.0,0.9,0.4,exp,0.2727272727272727,0.3102797995655139
173,14.0,0.9,0.4,pow,0.2727272727272727,0.3066865079365079
174,14.0,0.9,0.5,exp,0.2727272727272727,0.3130379188712522
175,14.0,0.9,0.5,pow,0.2727272727272727,0.3104525434882578
176,14.0,0.9,0.6,exp,0.2727272727272727,0.31421835413674537
177,14.0,0.9,0.6,pow,0.2857142857142857,0.31157573268730687
178,14.0,1.0,0.1,exp,0.2631578947368421,0.2953916730092233
179,14.0,1.0,0.1,pow,0.2631578947368421,0.2944355817793318
180,14.0,1.0,0.166667,exp,0.2631578947368421,0.2953916730092233
181,14.0,1.0,0.166667,pow,0.2631578947368421,0.2944355817793318
182,14.0,1.0,0.2,exp,0.2631578947368421,0.2953916730092233
183,14.0,1.0,0.2,pow,0.2631578947368421,0.2944355817793318
184,14.0,1.0,0.3,exp,0.2631578947368421,0.2953916730092233
185,14.0,1.0,0.3,pow,0.2631578947368421,0.2944355817793318
186,14.0,1.0,0.4,exp,0.2631578947368421,0.2953916730092233
187,14.0,1.0,0.4,pow,0.2631578947368421,0.2944355817793318
188,14.0,1.0,0.5,exp,0.2631578947368421,0.2953916730092233
189,14.0,1.0,0.5,pow,0.2631578947368421,0.2944355817793318
190,14.0,1.0,0.6,exp,0.2631578947368421,0.2953916730092233
191,14.0,1.0,0.6,pow,0.2631578947368421,0.2944355817793318
192,21.0,0.2,0.1,exp,0.3333333333333333,0.34564040660194506
193,21.0,0.2,0.1,pow,0.2727272727272727,0.2933641975308642
194,21.0,0.2,0.166667,exp,0.3333333333333333,0.35581349206349205
195,21.0,0.2,0.166667,pow,0.2631578947368421,0.2922479035491888
196,21.0,0.3,0.1,exp,0.3333333333333333,0.3406075956671195
197,21.0,0.3,0.1,pow,0.28285714285714286,0.29932892234028596
198,21.0,0.3,0.166667,exp,0.3333333333333333,0.34207451499118163
199,21.0,0.3,0.166667,pow,0.28,0.2966666666666667
200,21.0,0.3,0.2,exp,0.3333333333333333,0.3434993132801668
201,21.0,0.3,0.2,pow,0.28,0.2978132219947235
202,21.0,0.4,0.1,exp,0.3076923076923077,0.33358493243942156
203,21.0,0.4,0.1,pow,0.2857142857142857,0.30835051916213607
204,21.0,0.4,0.166667,exp,0.3333333333333333,0.3376572898001469
205,21.0,0.4,0.166667,pow,0.2922201138519924,0.3048060201906355
206,21.0,0.4,0.2,exp,0.3333333333333333,0.3400386320029176
207,21.0,0.4,0.2,pow,0.28801843317972353,0.3048060201906355
208,21.0,0.4,0.3,exp,0.3333333333333333,0.3435130070546737
209,21.0,0.4,0.3,pow,0.29705882352941176,0.3051124338624338
210,21.0,0.5,0.1,exp,0.29411764705882354,0.32830245071897
211,21.0,0.5,0.1,pow,0.2903225806451613,0.3138957209848593
212,21.0,0.5,0.166667,exp,0.30434782608695654,0.3333333333333333
213,21.0,0.5,0.166667,pow,0.29411764705882354,0.3114087301587301
214,21.0,0.5,0.2,exp,0.3076923076923077,0.3333333333333333
215,21.0,0.5,0.2,pow,0.29411764705882354,0.3139077012418996
216,21.0,0.5,0.3,exp,0.3333333333333333,0.3342629592629593
217,21.0,0.5,0.3,pow,0.3,0.3090853590853591
218,21.0,0.5,0.4,exp,0.3333333333333333,0.3364136904761904
219,21.0,0.5,0.4,pow,0.30434782608695654,0.3105332167832168
220,21.0,0.6,0.1,exp,0.2857142857142857,0.3166668398499912
221,21.0,0.6,0.1,pow,0.2903225806451613,0.3146452202999822
222,21.0,0.6,0.166667,exp,0.2903225806451613,0.32030555343635836
223,21.0,0.6,0.166667,pow,0.29705882352941176,0.31473055782951614
224,21.0,0.6,0.2,exp,0.29411764705882354,0.32330956493902924
225,21.0,0.6,0.2,pow,0.29411764705882354,0.31473055782951614
226,21.0,0.6,0.3,exp,0.3090185676392573,0.3247921696359196
227,21.0,0.6,0.3,pow,0.30434782608695654,0.3174389480185328
228,21.0,0.6,0.4,exp,0.3333333333333333,0.32570436507936507
229,21.0,0.6,0.4,pow,0.3103448275862069,0.31773671212623267
230,21.0,0.6,0.5,exp,0.3333333333333333,0.32756414881414886
231,21.0,0.6,0.5,pow,0.3103448275862069,0.3173664629021772
232,21.0,0.7,0.1,exp,0.2857142857142857,0.3172923505066362
233,21.0,0.7,0.1,pow,0.2857142857142857,0.31202169439008287
234,21.0,0.7,0.166667,exp,0.2857142857142857,0.31739651717330286
235,21.0,0.7,0.166667,pow,0.2903225806451613,0.3146452202999822
236,21.0,0.7,0.2,exp,0.2857142857142857,0.32156084656084655
237,21.0,0.7,0.2,pow,0.29411764705882354,0.31536497896453397
238,21.0,0.7,0.3,exp,0.2903225806451613,0.32312439544582394
239,21.0,0.7,0.3,pow,0.29705882352941176,0.3134082628130247
240,21.0,0.7,0.4,exp,0.29411764705882354,0.32763224870367724
241,21.0,0.7,0.4,pow,0.3060200668896321,0.3177257861186433
242,21.0,0.7,0.5,exp,0.3090185676392573,0.3268366433123818
243,21.0,0.7,0.5,pow,0.3076923076923077,0.314747993712132
244,21.0,0.7,0.6,exp,0.3333333333333333,0.32813943001443
245,21.0,0.7,0.6,pow,0.3103448275862069,0.3187830687830688
246,21.0,0.8,0.1,exp,0.2792207792207792,0.31858473867402437
247,21.0,0.8,0.1,pow,0.2727272727272727,0.3098683461529431
248,21.0,0.8,0.166667,exp,0.2857142857142857,0.31751343894201034
249,21.0,0.8,0.166667,pow,0.27636363636363637,0.30838167784596354
250,21.0,0.8,0.2,exp,0.2857142857142857,0.3199723391687677
251,21.0,0.8,0.2,pow,0.28,0.3104525434882578
252,21.0,0.8,0.3,exp,0.2857142857142857,0.3204947051971322
253,21.0,0.8,0.3,pow,0.2857142857142857,0.3105845136548831
254,21.0,0.8,0.4,exp,0.2857142857142857,0.32156084656084655
255,21.0,0.8,0.4,pow,0.2903225806451613,0.314747993712132
256,21.0,0.8,0.5,exp,0.29411764705882354,0.32813943001443
257,21.0,0.8,0.5,pow,0.2922201138519924,0.3162719875221912
258,21.0,0.8,0.6,exp,0.3060200668896321,0.32705296687439545
259,21.0,0.8,0.6,pow,0.29411764705882354,0.32059891052375167
260,21.0,0.9,0.1,exp,0.2727272727272727,0.30754888584374984
261,21.0,0.9,0.1,pow,0.2727272727272727,0.3049556759378188
262,21.0,0.9,0.166667,exp,0.2727272727272727,0.30959924538221245
263,21.0,0.9,0.166667,pow,0.2727272727272727,0.3055680681449583
264,21.0,0.9,0.2,exp,0.2727272727272727,0.3108502600524936
265,21.0,0.9,0.2,pow,0.2727272727272727,0.3062934769953672
266,21.0,0.9,0.3,exp,0.2727272727272727,0.3121984242863363
267,21.0,0.9,0.3,pow,0.2727272727272727,0.3062934769953672
268,21.0,0.9,0.4,exp,0.2727272727272727,0.31421835413674537
269,21.0,0.9,0.4,pow,0.2727272727272727,0.3085544217687075
270,21.0,0.9,0.5,exp,0.2727272727272727,0.314826096522525
271,21.0,0.9,0.5,pow,0.28285714285714286,0.3104525434882578
272,21.0,0.9,0.6,exp,0.2857142857142857,0.3172923505066362
273,21.0,0.9,0.6,pow,0.2857142857142857,0.31157573268730687
274,21.0,1.0,0.1,exp,0.2727272727272727,0.30022354820339886
275,21.0,1.0,0.1,pow,0.2727272727272727,0.3016402931097271
276,21.0,1.0,0.166667,exp,0.2727272727272727,0.30022354820339886
277,21.0,1.0,0.166667,pow,0.2727272727272727,0.3016402931097271
278,21.0,1.0,0.2,exp,0.2727272727272727,0.30022354820339886
279,21.0,1.0,0.2,pow,0.2727272727272727,0.3016402931097271
280,21.0,1.0,0.3,exp,0.2727272727272727,0.30022354820339886
281,21.0,1.0,0.3,pow,0.2727272727272727,0.3016402931097271
282,21.0,1.0,0.4,exp,0.2727272727272727,0.30022354820339886
283,21.0,1.0,0.4,pow,0.2727272727272727,0.3016402931097271
284,21.0,1.0,0.5,exp,0.2727272727272727,0.30022354820339886
285,21.0,1.0,0.5,pow,0.2727272727272727,0.3016402931097271
286,21.0,1.0,0.6,exp,0.2727272727272727,0.30022354820339886
287,21.0,1.0,0.6,pow,0.2727272727272727,0.3016402931097271
288,60.0,0.2,0.1,exp,0.3333333333333333,0.35207636982074697
289,60.0,0.2,0.1,pow,0.2727272727272727,0.2924288233812043
290,60.0,0.2,0.166667,exp,0.3333333333333333,0.3584435972934644
291,60.0,0.2,0.166667,pow,0.26666666666666666,0.2922479035491888
292,60.0,0.3,0.1,exp,0.3333333333333333,0.3443315443207312
293,60.0,0.3,0.1,pow,0.28,0.2975330571005312
294,60.0,0.3,0.166667,exp,0.3333333333333333,0.34816326530612246
295,60.0,0.3,0.166667,pow,0.27636363636363637,0.2966666666666667
296,60.0,0.3,0.2,exp,0.3333333333333333,0.34992913832199546
297,60.0,0.3,0.2,pow,0.28285714285714286,0.2966666666666667
298,60.0,0.4,0.1,exp,0.3333333333333333,0.3400762927548642
299,60.0,0.4,0.1,pow,0.2857142857142857,0.3066411742192992
300,60.0,0.4,0.166667,exp,0.3333333333333333,0.34454716910074046
301,60.0,0.4,0.166667,pow,0.2857142857142857,0.3048060201906355
302,60.0,0.4,0.2,exp,0.3333333333333333,0.3451699645152025
303,60.0,0.4,0.2,pow,0.2857142857142857,0.30927649359569004
304,60.0,0.4,0.3,exp,0.3333333333333333,0.34555714095813367
305,60.0,0.4,0.3,pow,0.29411764705882354,0.3044327206029397
306,60.0,0.5,0.1,exp,0.3333333333333333,0.3342629592629593
307,60.0,0.5,0.1,pow,0.2922201138519924,0.3138957209848593
308,60.0,0.5,0.166667,exp,0.3333333333333333,0.33508715986394555
309,60.0,0.5,0.166667,pow,0.29411764705882354,0.3122137188208616
310,60.0,0.5,0.2,exp,0.3333333333333333,0.33508715986394555
311,60.0,0.5,0.2,pow,0.29705882352941176,0.31219586220543527
312,60.0,0.5,0.3,exp,0.3333333333333333,0.33791554100170307
313,60.0,0.5,0.3,pow,0.3,0.3090853590853591
314,60.0,0.5,0.4,exp,0.3333333333333333,0.34474757495590824
315,60.0,0.5,0.4,pow,0.3090185676392573,0.3105332167832168
316,60.0,0.6,0.1,exp,0.3218390804597701,0.32570436507936507
317,60.0,0.6,0.1,pow,0.29411764705882354,0.31379971783617616
318,60.0,0.6,0.166667,exp,0.3333333333333333,0.3276728232085376
319,60.0,0.6,0.166667,pow,0.29411764705882354,0.31473055782951614
320,60.0,0.6,0.2,exp,0.3333333333333333,0.32756414881414886
321,60.0,0.6,0.2,pow,0.3,0.31755288362431217
322,60.0,0.6,0.3,exp,0.3333333333333333,0.32756414881414886
323,60.0,0.6,0.3,pow,0.3103448275862069,0.31666666666666665
324,60.0,0.6,0.4,exp,0.3333333333333333,0.32965695019266456
325,60.0,0.6,0.4,pow,0.3103448275862069,0.31773671212623267
326,60.0,0.6,0.5,exp,0.3333333333333333,0.3364136904761904
327,60.0,0.6,0.5,pow,0.3103448275862069,0.31666666666666665
328,60.0,0.7,0.1,exp,0.3076923076923077,0.32813943001443
329,60.0,0.7,0.1,pow,0.28801843317972353,0.3142994987765098
330,60.0,0.7,0.166667,exp,0.3076923076923077,0.32813943001443
331,60.0,0.7,0.166667,pow,0.29411764705882354,0.31602316915397416
332,60.0,0.7,0.2,exp,0.3090185676392573,0.32763224870367724
333,60.0,0.7,0.2,pow,0.29705882352941176,0.3150634080156416
334,60.0,0.7,0.3,exp,0.3103448275862069,0.3275186387686388
335,60.0,0.7,0.3,pow,0.3021739130434783,0.3177257861186433
336,60.0,0.7,0.4,exp,0.3333333333333333,0.3287415461522605
337,60.0,0.7,0.4,pow,0.30434782608695654,0.3177257861186433
338,60.0,0.7,0.5,exp,0.3333333333333333,0.3287415461522605
339,60.0,0.7,0.5,pow,0.3090185676392573,0.31662698412698415
340,60.0,0.7,0.6,exp,0.3333333333333333,0.33182749789892646
341,60.0,0.7,0.6,pow,0.3103448275862069,0.3201521164021164
342,60.0,0.8,0.1,exp,0.2903225806451613,0.32222222222222224
343,60.0,0.8,0.1,pow,0.2857142857142857,0.31004109007568703
344,60.0,0.8,0.166667,exp,0.29411764705882354,0.32222222222222224
345,60.0,0.8,0.166667,pow,0.2857142857142857,0.31104950277405774
346,60.0,0.8,0.2,exp,0.30434782608695654,0.32431487163630024
347,60.0,0.8,0.2,pow,0.2857142857142857,0.3100313377099092
348,60.0,0.8,0.3,exp,0.3076923076923077,0.32705296687439545
349,60.0,0.8,0.3,pow,0.2857142857142857,0.31365934004438156
350,60.0,0.8,0.4,exp,0.3103448275862069,0.32705296687439545
351,60.0,0.8,0.4,pow,0.2903225806451613,0.31386090228528174
352,60.0,0.8,0.5,exp,0.3103448275862069,0.3304407462592447
353,60.0,0.8,0.5,pow,0.29411764705882354,0.3193502107099956
354,60.0,0.8,0.6,exp,0.3218390804597701,0.32901217483067324
355,60.0,0.8,0.6,pow,0.29411764705882354,0.32059891052375167
356,60.0,0.9,0.1,exp,0.2857142857142857,0.31421835413674537
357,60.0,0.9,0.1,pow,0.28,0.3049556759378188
358,60.0,0.9,0.166667,exp,0.2857142857142857,0.3146452202999822
359,60.0,0.9,0.166667,pow,0.27636363636363637,0.3062934769953672
360,60.0,0.9,0.2,exp,0.2857142857142857,0.3168908736421365
361,60.0,0.9,0.2,pow,0.2857142857142857,0.3062934769953672
362,60.0,0.9,0.3,exp,0.2857142857142857,0.31833393458393455
363,60.0,0.9,0.3,pow,0.2857142857142857,0.3066865079365079
364,60.0,0.9,0.4,exp,0.2903225806451613,0.3168908736421365
365,60.0,0.9,0.4,pow,0.2857142857142857,0.3066865079365079
366,60.0,0.9,0.5,exp,0.29411764705882354,0.31833393458393455
367,60.0,0.9,0.5,pow,0.2857142857142857,0.3085544217687075
368,60.0,0.9,0.6,exp,0.29411764705882354,0.3201091236805522
369,60.0,0.9,0.6,pow,0.2857142857142857,0.31157573268730687
370,60.0,1.0,0.1,exp,0.2727272727272727,0.3016402931097271
371,60.0,1.0,0.1,pow,0.2727272727272727,0.30022354820339886
372,60.0,1.0,0.166667,exp,0.2727272727272727,0.3016402931097271
373,60.0,1.0,0.166667,pow,0.2727272727272727,0.30022354820339886
374,60.0,1.0,0.2,exp,0.2727272727272727,0.3016402931097271
375,60.0,1.0,0.2,pow,0.2727272727272727,0.30022354820339886
376,60.0,1.0,0.3,exp,0.2727272727272727,0.3016402931097271
377,60.0,1.0,0.3,pow,0.2727272727272727,0.30022354820339886
378,60.0,1.0,0.4,exp,0.2727272727272727,0.3016402931097271
379,60.0,1.0,0.4,pow,0.2727272727272727,0.30022354820339886
380,60.0,1.0,0.5,exp,0.2727272727272727,0.3016402931097271
381,60.0,1.0,0.5,pow,0.2727272727272727,0.30022354820339886
382,60.0,1.0,0.6,exp,0.2727272727272727,0.3016402931097271
383,60.0,1.0,0.6,pow,0.2727272727272727,0.30022354820339886
384,90.0,0.2,0.1,exp,0.3333333333333333,0.3569378306878307
385,90.0,0.2,0.1,pow,0.26666666666666666,0.29171829894869106
386,90.0,0.2,0.166667,exp,0.3333333333333333,0.36079439613093456
387,90.0,0.2,0.166667,pow,0.26666666666666666,0.2921317620547312
388,90.0,0.3,0.1,exp,0.3333333333333333,0.3461944228485291
389,90.0,0.3,0.1,pow,0.2727272727272727,0.2964732142857143
390,90.0,0.3,0.166667,exp,0.3333333333333333,0.34992913832199546
391,90.0,0.3,0.166667,pow,0.27636363636363637,0.2977620065478038
392,90.0,0.3,0.2,exp,0.3333333333333333,0.3505266558837987
393,90.0,0.3,0.2,pow,0.28285714285714286,0.2972583884338915
394,90.0,0.4,0.1,exp,0.3333333333333333,0.3451699645152025
395,90.0,0.4,0.1,pow,0.28801843317972353,0.3066411742192992
396,90.0,0.4,0.166667,exp,0.3333333333333333,0.34555714095813367
397,90.0,0.4,0.166667,pow,0.2857142857142857,0.3048060201906355
398,90.0,0.4,0.2,exp,0.3333333333333333,0.34555714095813367
399,90.0,0.4,0.2,pow,0.2857142857142857,0.30927649359569004
400,90.0,0.4,0.3,exp,0.3333333333333333,0.34651592423834565
