,L,mu,jaccard_sim,rbo,kendall_tau
82,200.0,0.016532931726907632,0.4117647058823529,0.41321428571428565,0.5789473684210527
83,200.0,0.016733333333333333,0.4117647058823529,0.41321428571428565,0.5789473684210527
84,200.0,0.016933734939759037,0.4117647058823529,0.41321428571428565,0.5789473684210527
85,200.0,0.017134136546184738,0.4117647058823529,0.41321428571428565,0.5789473684210527
86,200.0,0.01733453815261044,0.4117647058823529,0.41321428571428565,0.5789473684210527
87,200.0,0.017534939759036146,0.4166666666666667,0.41321428571428565,0.5789473684210527
88,200.0,0.017735341365461847,0.4166666666666667,0.41321428571428565,0.5757575757575758
89,200.0,0.01793574297188755,0.4166666666666667,0.4128158053979853,0.5757575757575758
90,200.0,0.018136144578313255,0.4166666666666667,0.41321428571428565,0.5757575757575758
91,200.0,0.018336546184738955,0.4166666666666667,0.41321428571428565,0.5757575757575758
92,200.0,0.01853694779116466,0.4142156862745098,0.41321428571428565,0.5789473684210527
93,200.0,0.01873734939759036,0.4142156862745098,0.41321428571428565,0.5789473684210527
94,200.0,0.018937751004016064,0.4166666666666667,0.41321428571428565,0.574468085106383
95,200.0,0.01913815261044177,0.4166666666666667,0.4128158053979853,0.574468085106383
96,200.0,0.01933855421686747,0.4142156862745098,0.41321428571428565,0.5737704918032787
97,200.0,0.019538955823293173,0.4117647058823529,0.41321428571428565,0.5737704918032787
98,200.0,0.019739357429718874,0.4117647058823529,0.41321428571428565,0.5714285714285714
99,200.0,0.019939759036144578,0.4117647058823529,0.41321428571428565,0.5714285714285714
100,200.0,0.020140160642570282,0.4117647058823529,0.41321428571428565,0.5714285714285714
101,200.0,0.020340562248995983,0.4117647058823529,0.4133333333333333,0.5714285714285714
102,200.0,0.020540963855421687,0.4117647058823529,0.4135431054058505,0.5714285714285714
103,200.0,0.02074136546184739,0.4117647058823529,0.4133333333333333,0.5714285714285714
104,200.0,0.020941767068273092,0.4117647058823529,0.41173555168292764,0.5714285714285714
105,200.0,0.021142168674698796,0.4117647058823529,0.41173555168292764,0.5686274509803921
106,200.0,0.021342570281124497,0.4117647058823529,0.41173555168292764,0.5675675675675675
107,200.0,0.0215429718875502,0.4117647058823529,0.41173555168292764,0.5675675675675675
108,200.0,0.021743373493975905,0.4095860566448801,0.41173555168292764,0.5686274509803921
109,200.0,0.021943775100401606,0.4117647058823529,0.41173555168292764,0.5686274509803921
110,200.0,0.02214417670682731,0.4117647058823529,0.41173555168292764,0.5714285714285714
111,200.0,0.022344578313253014,0.4117647058823529,0.41173555168292764,0.5686274509803921
112,200.0,0.022544979919678715,0.4117647058823529,0.41173555168292764,0.5686274509803921
113,200.0,0.02274538152610442,0.4117647058823529,0.41173555168292764,0.5686274509803921
114,200.0,0.02294578313253012,0.4095860566448801,0.4109038732690693,0.5714285714285714
115,200.0,0.023146184738955824,0.4117647058823529,0.41173555168292764,0.5686274509803921
116,200.0,0.023346586345381528,0.4117647058823529,0.41173555168292764,0.5675675675675675
117,200.0,0.02354698795180723,0.4117647058823529,0.41173555168292764,0.5686274509803921
118,200.0,0.023747389558232933,0.4117647058823529,0.4119119253274386,0.5675675675675675
119,200.0,0.023947791164658633,0.4117647058823529,0.4119119253274386,0.5686274509803921
120,200.0,0.024148192771084338,0.4117647058823529,0.4119119253274386,0.5675675675675675
121,200.0,0.024348594377510042,0.4117647058823529,0.4119119253274386,0.5675675675675675
122,200.0,0.024548995983935742,0.4117647058823529,0.4119119253274386,0.5675675675675675
123,200.0,0.024749397590361447,0.4117647058823529,0.4119119253274386,0.5652173913043478
124,200.0,0.02494979919678715,0.4117647058823529,0.4111111043096337,0.5675675675675675
125,200.0,0.02515020080321285,0.4117647058823529,0.4111111043096337,0.5686274509803921
126,200.0,0.025350602409638556,0.4117647058823529,0.4122833868681619,0.5652173913043478
127,200.0,0.025551004016064256,0.4117647058823529,0.4122833868681619,0.5686274509803921
128,200.0,0.02575140562248996,0.4117647058823529,0.4124975346644896,0.5652173913043478
129,200.0,0.025951807228915665,0.4117647058823529,0.4124975346644896,0.5652173913043478
130,200.0,0.026152208835341365,0.4117647058823529,0.4128158053979853,0.5652173913043478
131,200.0,0.02635261044176707,0.4117647058823529,0.4128158053979853,0.5652173913043478
132,200.0,0.02655301204819277,0.4117647058823529,0.4124975346644896,0.5652173913043478
133,200.0,0.026753413654618474,0.4117647058823529,0.4128158053979853,0.5714285714285714
134,200.0,0.02695381526104418,0.4117647058823529,0.4128158053979853,0.5714285714285714
135,200.0,0.02715421686746988,0.4117647058823529,0.4128158053979853,0.5714285714285714
136,200.0,0.027354618473895583,0.4166666666666667,0.4128158053979853,0.5714285714285714
137,200.0,0.027555020080321287,0.4166666666666667,0.4128158053979853,0.5714285714285714
138,200.0,0.027755421686746988,0.4166666666666667,0.4128158053979853,0.5714285714285714
139,200.0,0.027955823293172692,0.4166666666666667,0.4128158053979853,0.5714285714285714
140,200.0,0.028156224899598393,0.4166666666666667,0.41321428571428565,0.5714285714285714
141,200.0,0.028356626506024097,0.4166666666666667,0.41321428571428565,0.5714285714285714
142,200.0,0.0285570281124498,0.4142156862745098,0.41321428571428565,0.5714285714285714
143,200.0,0.028757429718875502,0.4142156862745098,0.41321428571428565,0.5714285714285714
144,200.0,0.028957831325301206,0.4142156862745098,0.41321428571428565,0.5714285714285714
145,200.0,0.029158232931726907,0.4142156862745098,0.41321428571428565,0.5714285714285714
146,200.0,0.02935863453815261,0.4117647058823529,0.41321428571428565,0.5714285714285714
147,200.0,0.029559036144578315,0.4142156862745098,0.4133333333333333,0.5652173913043478
148,200.0,0.029759437751004016,0.4142156862745098,0.4133333333333333,0.5652173913043478
149,200.0,0.02995983935742972,0.4142156862745098,0.4133333333333333,0.5652173913043478
150,200.0,0.030160240963855424,0.4117647058823529,0.4133333333333333,0.5652173913043478
151,200.0,0.030360642570281125,0.4117647058823529,0.4133333333333333,0.5652173913043478
152,200.0,0.03056104417670683,0.4117647058823529,0.4133333333333333,0.5714285714285714
153,200.0,0.03076144578313253,0.4095860566448801,0.4133333333333333,0.5714285714285714
154,200.0,0.030961847389558234,0.4095860566448801,0.4133333333333333,0.5714285714285714
155,200.0,0.031162248995983938,0.4095860566448801,0.4133333333333333,0.5714285714285714
156,200.0,0.03136265060240964,0.4095860566448801,0.41321428571428565,0.5714285714285714
157,200.0,0.031563052208835346,0.4037037037037037,0.4123222249044048,0.5714285714285714
158,200.0,0.03176345381526105,0.4037037037037037,0.4128158053979853,0.5714285714285714
159,200.0,0.031963855421686754,0.4095860566448801,0.4128158053979853,0.5714285714285714
160,200.0,0.03216425702811245,0.4095860566448801,0.4116977775311108,0.5714285714285714
161,200.0,0.032364658634538156,0.4095860566448801,0.4116977775311108,0.5714285714285714
162,200.0,0.03256506024096386,0.4117647058823529,0.4116977775311108,0.5714285714285714
163,200.0,0.032765461847389564,0.4117647058823529,0.4116977775311108,0.5714285714285714
164,200.0,0.03296586345381527,0.4117647058823529,0.4116977775311108,0.5714285714285714
165,200.0,0.033166265060240965,0.4117647058823529,0.4116977775311108,0.5714285714285714
166,200.0,0.03336666666666667,0.4117647058823529,0.4116977775311108,0.5714285714285714
167,200.0,0.033567068273092374,0.4117647058823529,0.4116977775311108,0.5714285714285714
168,200.0,0.03376746987951808,0.4117647058823529,0.4116977775311108,0.5714285714285714
169,200.0,0.03396787148594378,0.4117647058823529,0.4116977775311108,0.5714285714285714
170,200.0,0.03416827309236948,0.4117647058823529,0.4116977775311108,0.5714285714285714
171,200.0,0.03436867469879518,0.4117647058823529,0.41260165760165757,0.5714285714285714
172,200.0,0.03456907630522089,0.4117647058823529,0.41260165760165757,0.5714285714285714
173,200.0,0.03476947791164659,0.4117647058823529,0.41260165760165757,0.5714285714285714
174,200.0,0.034969879518072296,0.4117647058823529,0.41260165760165757,0.5714285714285714
175,200.0,0.035170281124498,0.4117647058823529,0.41260165760165757,0.5714285714285714
176,200.0,0.0353706827309237,0.4117647058823529,0.41260165760165757,0.5714285714285714
177,200.0,0.0355710843373494,0.4117647058823529,0.41260165760165757,0.5714285714285714
178,200.0,0.035771485943775105,0.4117647058823529,0.41260165760165757,0.574468085106383
179,200.0,0.03597188755020081,0.4117647058823529,0.41260165760165757,0.574468085106383
180,200.0,0.036172289156626514,0.4117647058823529,0.4116977775311108,0.574468085106383
181,200.0,0.03637269076305221,0.4117647058823529,0.41260165760165757,0.574468085106383
182,200.0,0.036573092369477915,0.4117647058823529,0.41260165760165757,0.574468085106383
183,200.0,0.03677349397590362,0.4095860566448801,0.4116977775311108,0.574468085106383
184,200.0,0.03697389558232932,0.4095860566448801,0.4116977775311108,0.574468085106383
185,200.0,0.03717429718875503,0.4095860566448801,0.41108024691358025,0.574468085106383
186,200.0,0.037374698795180725,0.4,0.41108024691358025,0.574468085106383
187,200.0,0.03757510040160643,0.4,0.41108024691358025,0.5737704918032787
188,200.0,0.03777550200803213,0.4,0.41108024691358025,0.5714285714285714
189,200.0,0.03797590361445784,0.4,0.41108024691358025,0.574468085106383
190,200.0,0.03817630522088354,0.4037037037037037,0.41108024691358025,0.574468085106383
191,200.0,0.03837670682730924,0.4037037037037037,0.4121913580246913,0.574468085106383
192,200.0,0.03857710843373494,0.4037037037037037,0.4121913580246913,0.574468085106383
193,200.0,0.03877751004016065,0.4095860566448801,0.4131174645231738,0.5757575757575758
194,200.0,0.03897791164658635,0.4074074074074074,0.4131174645231738,0.574468085106383
195,200.0,0.039178313253012055,0.4074074074074074,0.4131174645231738,0.574468085106383
196,200.0,0.03937871485943775,0.4074074074074074,0.4131174645231738,0.574468085106383
197,200.0,0.039579116465863456,0.4074074074074074,0.4131174645231738,0.574468085106383
198,200.0,0.03977951807228916,0.4095860566448801,0.4131174645231738,0.574468085106383
199,200.0,0.039979919678714865,0.4095860566448801,0.4131174645231738,0.574468085106383
200,200.0,0.04018032128514057,0.4095860566448801,0.41323651214222146,0.574468085106383
201,200.0,0.04038072289156627,0.4095860566448801,0.41323651214222146,0.5769230769230769
202,200.0,0.04058112449799197,0.4095860566448801,0.41323651214222146,0.5769230769230769
203,200.0,0.040781526104417674,0.4095860566448801,0.4131174645231738,0.574468085106383
204,200.0,0.04098192771084338,0.4117647058823529,0.4131174645231738,0.574468085106383
205,200.0,0.04118232931726908,0.4117647058823529,0.4121913580246913,0.5769230769230769
206,200.0,0.04138273092369479,0.4117647058823529,0.41321428571428565,0.5757575757575758
207,200.0,0.041583132530120484,0.4095860566448801,0.4133333333333333,0.5757575757575758
208,200.0,0.04178353413654619,0.4095860566448801,0.4136331569664903,0.5757575757575758
209,200.0,0.04198393574297189,0.4095860566448801,0.4136331569664903,0.5757575757575758
210,200.0,0.042184337349397596,0.4095860566448801,0.41389243877085724,0.5757575757575758
211,200.0,0.0423847389558233,0.4095860566448801,0.41389243877085724,0.5757575757575758
212,200.0,0.042585140562249,0.4095860566448801,0.41389243877085724,0.574468085106383
213,200.0,0.0427855421686747,0.4095860566448801,0.41389243877085724,0.574468085106383
214,200.0,0.042985943775100406,0.4095860566448801,0.41389243877085724,0.574468085106383
215,200.0,0.04318634538152611,0.4074074074074074,0.4135926151377002,0.5769230769230769
216,200.0,0.043386746987951814,0.4095860566448801,0.4135926151377002,0.5769230769230769
217,200.0,0.04358714859437751,0.4095860566448801,0.4135926151377002,0.5769230769230769
218,200.0,0.043787550200803216,0.4095860566448801,0.41389243877085724,0.5757575757575758
219,200.0,0.04398795180722892,0.4095860566448801,0.4135926151377002,0.5757575757575758
220,200.0,0.044188353413654624,0.4095860566448801,0.4135926151377002,0.5757575757575758
221,200.0,0.04438875502008033,0.4095860566448801,0.4135926151377002,0.5757575757575758
222,200.0,0.04458915662650603,0.4095860566448801,0.4135926151377002,0.5757575757575758
223,200.0,0.04478955823293173,0.4074074074074074,0.4135926151377002,0.5757575757575758
224,200.0,0.044989959839357434,0.4074074074074074,0.4133333333333333,0.5714285714285714
225,200.0,0.04519036144578314,0.4074074074074074,0.41321428571428565,0.5714285714285714
226,200.0,0.04539076305220884,0.4095860566448801,0.41321428571428565,0.5714285714285714
227,200.0,0.045591164658634546,0.4095860566448801,0.41321428571428565,0.5714285714285714
228,200.0,0.04579156626506024,0.4095860566448801,0.41321428571428565,0.5714285714285714
229,200.0,0.04599196787148595,0.4074074074074074,0.41321428571428565,0.5714285714285714
230,200.0,0.04619236947791165,0.4095860566448801,0.4124288674288674,0.5714285714285714
231,200.0,0.046392771084337356,0.4095860566448801,0.4124288674288674,0.5714285714285714
232,200.0,0.04659317269076306,0.4095860566448801,0.4124288674288674,0.5714285714285714
233,200.0,0.04679357429718876,0.4117647058823529,0.4124288674288674,0.5714285714285714
234,200.0,0.04699397590361446,0.4117647058823529,0.4124288674288674,0.5714285714285714
235,200.0,0.047194377510040166,0.4117647058823529,0.4124288674288674,0.5686274509803921
236,200.0,0.04739477911646587,0.4117647058823529,0.41152498735832066,0.5675675675675675
237,200.0,0.047595180722891574,0.4117647058823529,0.41152498735832066,0.5675675675675675
238,200.0,0.04779558232931727,0.4117647058823529,0.41152498735832066,0.5675675675675675
239,200.0,0.047995983935742975,0.4117647058823529,0.41152498735832066,0.5675675675675675
240,200.0,0.04819638554216868,0.4117647058823529,0.41151675485008815,0.5675675675675675
241,200.0,0.04839678714859438,0.4117647058823529,0.41151675485008815,0.5686274509803921
242,200.0,0.04859718875502009,0.4117647058823529,0.4117542642542642,0.5675675675675675
243,200.0,0.048797590361445785,0.4117647058823529,0.412547915047915,0.5675675675675675
244,200.0,0.04899799196787149,0.4117647058823529,0.412547915047915,0.5675675675675675
245,200.0,0.04919839357429719,0.4095860566448801,0.412547915047915,0.5675675675675675
246,200.0,0.0493987951807229,0.4095860566448801,0.412547915047915,0.5675675675675675
247,200.0,0.0495991967871486,0.4095860566448801,0.412547915047915,0.5675675675675675
248,200.0,0.049799598393574306,0.4095860566448801,0.412547915047915,0.5675675675675675
249,200.0,0.05,0.4095860566448801,0.412547915047915,0.5714285714285714
250,201.0,0.0001,0.4166666666666667,0.4108251768416128,0.5652173913043478
251,201.0,0.00030040160642570284,0.4166666666666667,0.4108251768416128,0.5652173913043478
252,201.0,0.0005008032128514056,0.4166666666666667,0.4108251768416128,0.5652173913043478
253,201.0,0.0007012048192771085,0.4226190476190476,0.4109038732690693,0.5675675675675675
254,201.0,0.0009016064257028113,0.42857142857142855,0.411228060247668,0.5652173913043478
255,201.0,0.001102008032128514,0.42857142857142855,0.411228060247668,0.5675675675675675
256,201.0,0.001302409638554217,0.42857142857142855,0.4109038732690693,0.5714285714285714
257,201.0,0.0015028112449799198,0.42857142857142855,0.4109038732690693,0.5714285714285714
258,201.0,0.0017032128514056226,0.42857142857142855,0.4109038732690693,0.5714285714285714
259,201.0,0.0019036144578313255,0.42857142857142855,0.41084706279559213,0.5714285714285714
260,201.0,0.002104016064257028,0.4226190476190476,0.41024686438289376,0.5714285714285714
261,201.0,0.0023044176706827307,0.4226190476190476,0.409734782350483,0.5714285714285714
262,201.0,0.0025048192771084336,0.4226190476190476,0.4103090276857577,0.5714285714285714
263,201.0,0.0027052208835341364,0.4226190476190476,0.41024686438289376,0.5714285714285714
264,201.0,0.0029056224899598393,0.4226190476190476,0.41024686438289376,0.5714285714285714
265,201.0,0.003106024096385542,0.4226190476190476,0.41024686438289376,0.5714285714285714
266,201.0,0.003306425702811245,0.4226190476190476,0.41024686438289376,0.5675675675675675
267,201.0,0.003506827309236948,0.4226190476190476,0.41024686438289376,0.5675675675675675
268,201.0,0.0037072289156626506,0.4226190476190476,0.41084706279559213,0.5652173913043478
269,201.0,0.003907630522088354,0.4226190476190476,0.41084706279559213,0.5652173913043478
270,201.0,0.004108032128514056,0.4226190476190476,0.41084706279559213,0.5652173913043478
271,201.0,0.00430843373493976,0.42857142857142855,0.41084706279559213,0.5652173913043478
272,201.0,0.004508835341365462,0.42857142857142855,0.4098417717903011,0.5652173913043478
273,201.0,0.004709236947791165,0.42857142857142855,0.4098417717903011,0.5652173913043478
274,201.0,0.004909638554216868,0.42857142857142855,0.4098677248677248,0.5675675675675675
275,201.0,0.005110040160642571,0.4226190476190476,0.4098677248677248,0.5714285714285714
276,201.0,0.005310441767068273,0.4226190476190476,0.4086273995364904,0.5714285714285714
277,201.0,0.005510843373493977,0.4226190476190476,0.4086273995364904,0.5714285714285714
278,201.0,0.005711244979919679,0.42857142857142855,0.4086273995364904,0.5714285714285714
279,201.0,0.005911646586345382,0.4226190476190476,0.4086273995364904,0.5714285714285714
280,201.0,0.006112048192771085,0.4166666666666667,0.40804538895447984,0.5714285714285714
281,201.0,0.006312449799196788,0.4166666666666667,0.40715488504551,0.5714285714285714
282,201.0,0.0065128514056224905,0.4226190476190476,0.40715488504551,0.5714285714285714
283,201.0,0.006713253012048193,0.4226190476190476,0.40715488504551,0.5714285714285714
284,201.0,0.006913654618473896,0.4226190476190476,0.40804538895447984,0.5714285714285714
285,201.0,0.007114056224899599,0.4226190476190476,0.40804538895447984,0.5714285714285714
286,201.0,0.007314457831325302,0.4166666666666667,0.40715488504551,0.5714285714285714
287,201.0,0.007514859437751004,0.4166666666666667,0.40715488504551,0.5714285714285714
288,201.0,0.007715261044176708,0.4166666666666667,0.40810407846122126,0.5714285714285714
289,201.0,0.00791566265060241,0.4166666666666667,0.40810407846122126,0.5714285714285714
290,201.0,0.008116064257028112,0.4166666666666667,0.40810407846122126,0.5714285714285714
291,201.0,0.008316465863453816,0.4166666666666667,0.40810407846122126,0.5714285714285714
292,201.0,0.008516867469879518,0.4166666666666667,0.40810407846122126,0.5714285714285714
293,201.0,0.00871726907630522,0.4166666666666667,0.40810407846122126,0.5714285714285714
294,201.0,0.008917670682730923,0.4166666666666667,0.4096913800485229,0.5714285714285714
295,201.0,0.009118072289156627,0.4166666666666667,0.40810407846122126,0.5714285714285714
296,201.0,0.00931847389558233,0.4166666666666667,0.4096913800485229,0.5714285714285714
297,201.0,0.009518875502008032,0.4166666666666667,0.40810407846122126,0.5714285714285714
298,201.0,0.009719277108433734,0.4166666666666667,0.4096913800485229,0.5737704918032787
299,201.0,0.009919678714859437,0.4166666666666667,0.4084215387786816,0.574468085106383
300,201.0,0.010120080321285141,0.4166666666666667,0.4084215387786816,0.574468085106383
301,201.0,0.010320481927710843,0.4166666666666667,0.4109038732690693,0.5757575757575758
302,201.0,0.010520883534136546,0.4166666666666667,0.4109038732690693,0.5757575757575758
303,201.0,0.010721285140562248,0.4166666666666667,0.4109038732690693,0.5737704918032787
304,201.0,0.010921686746987952,0.4142156862745098,0.4109038732690693,0.5714285714285714
305,201.0,0.011122088353413655,0.4142156862745098,0.4109038732690693,0.5714285714285714
306,201.0,0.011322489959839357,0.4142156862745098,0.4111236448169659,0.5714285714285714
307,201.0,0.01152289156626506,0.4142156862745098,0.4111236448169659,0.5737704918032787
308,201.0,0.011723293172690764,0.4142156862745098,0.4109038732690693,0.5737704918032787
309,201.0,0.011923694779116466,0.4142156862745098,0.4111236448169659,0.5737704918032787
310,201.0,0.012124096385542169,0.4142156862745098,0.4111236448169659,0.5737704918032787
311,201.0,0.012324497991967871,0.4117647058823529,0.4111236448169659,0.5737704918032787
312,201.0,0.012524899598393575,0.4142156862745098,0.4111236448169659,0.5737704918032787
313,201.0,0.012725301204819277,0.4142156862745098,0.4111236448169659,0.5737704918032787
314,201.0,0.01292570281124498,0.4142156862745098,0.4109038732690693,0.5737704918032787
315,201.0,0.013126104417670682,0.4142156862745098,0.4109038732690693,0.5737704918032787
316,201.0,0.013326506024096385,0.4166666666666667,0.4109038732690693,0.5737704918032787
317,201.0,0.013526907630522089,0.4166666666666667,0.4111236448169659,0.5737704918032787
318,201.0,0.013727309236947791,0.4166666666666667,0.4111236448169659,0.574468085106383
319,201.0,0.013927710843373494,0.4166666666666667,0.4111236448169659,0.5737704918032787
320,201.0,0.014128112449799196,0.4117647058823529,0.4118559565434565,0.5757575757575758
321,201.0,0.0143285140562249,0.4117647058823529,0.4118559565434565,0.5757575757575758
322,201.0,0.014528915662650603,0.4117647058823529,0.41229497206465193,0.5757575757575758
323,201.0,0.014729317269076305,0.4142156862745098,0.41229497206465193,0.5757575757575758
324,201.0,0.014929718875502008,0.4142156862745098,0.41229497206465193,0.574468085106383
325,201.0,0.015130120481927712,0.4142156862745098,0.4128158053979853,0.574468085106383
326,201.0,0.015330522088353414,0.4142156862745098,0.4128158053979853,0.5789473684210527
327,201.0,0.015530923694779116,0.4166666666666667,0.4128158053979853,0.5789473684210527
328,201.0,0.01573132530120482,0.4142156862745098,0.4128158053979853,0.5757575757575758
329,201.0,0.015931726907630523,0.4142156862745098,0.4128158053979853,0.5789473684210527
330,201.0,0.016132128514056224,0.4117647058823529,0.4128158053979853,0.5789473684210527
331,201.0,0.016332530120481928,0.4117647058823529,0.41321428571428565,0.5789473684210527
332,201.0,0.016532931726907632,0.4117647058823529,0.41321428571428565,0.5789473684210527
