,L,mu_t,mu_c,theta,forget_func,jaccard_sim,rbo
2124,4.0,0.7717142857142857,0.32271428571428573,0.22277777777777777,exp,0.27782547640636873,0.3187970583934892
2125,4.0,0.7717142857142857,0.32271428571428573,0.2782222222222222,exp,0.28424004202555325,0.3226979787592844
2126,4.0,0.7717142857142857,0.38685714285714284,0.001,exp,0.2528297861035894,0.2969197297085165
2127,4.0,0.7717142857142857,0.38685714285714284,0.05644444444444444,exp,0.2600805909533151,0.3018837632975411
2128,4.0,0.7717142857142857,0.38685714285714284,0.11188888888888888,exp,0.2628477623582164,0.30452690321706444
2129,4.0,0.7717142857142857,0.38685714285714284,0.16733333333333333,exp,0.2688733112039264,0.30984145533245894
2130,4.0,0.7717142857142857,0.38685714285714284,0.22277777777777777,exp,0.2755387744922318,0.31472320293267425
2131,4.0,0.7717142857142857,0.38685714285714284,0.2782222222222222,exp,0.28228839668224703,0.31969801810138526
2132,4.0,0.7717142857142857,0.38685714285714284,0.33366666666666667,exp,0.2889437619264433,0.3234306609108294
2133,4.0,0.7717142857142857,0.45099999999999996,0.001,exp,0.2525115486081906,0.29678806877075337
2134,4.0,0.7717142857142857,0.45099999999999996,0.05644444444444444,exp,0.25783722596910574,0.30017707147382816
2135,4.0,0.7717142857142857,0.45099999999999996,0.11188888888888888,exp,0.26019371621604453,0.30301531136321286
2136,4.0,0.7717142857142857,0.45099999999999996,0.16733333333333333,exp,0.2630040660834966,0.3049921772681209
2137,4.0,0.7717142857142857,0.45099999999999996,0.22277777777777777,exp,0.27044909031484826,0.31050036543889586
2138,4.0,0.7717142857142857,0.45099999999999996,0.2782222222222222,exp,0.2762895189831712,0.31365527424875483
2139,4.0,0.7717142857142857,0.45099999999999996,0.33366666666666667,exp,0.28148464237596177,0.3150939203754471
2140,4.0,0.7717142857142857,0.45099999999999996,0.3891111111111111,exp,0.29308341759082324,0.3216515907399102
2141,4.0,0.7717142857142857,0.45099999999999996,0.44455555555555554,exp,0.29715150413826935,0.32519085429042777
2142,4.0,0.7717142857142857,0.5151428571428571,0.001,exp,0.25055676104379226,0.29535247035319606
2143,4.0,0.7717142857142857,0.5151428571428571,0.05644444444444444,exp,0.25660413084245104,0.2998774346470997
2144,4.0,0.7717142857142857,0.5151428571428571,0.11188888888888888,exp,0.25961958838967536,0.30222664852591
2145,4.0,0.7717142857142857,0.5151428571428571,0.16733333333333333,exp,0.26121661690705894,0.30407710832049634
2146,4.0,0.7717142857142857,0.5151428571428571,0.22277777777777777,exp,0.26553110546232583,0.30714633431521976
2147,4.0,0.7717142857142857,0.5151428571428571,0.2782222222222222,exp,0.27281332715452933,0.3111896156317115
2148,4.0,0.7717142857142857,0.5151428571428571,0.33366666666666667,exp,0.27902877788943836,0.313544680183141
2149,4.0,0.7717142857142857,0.5151428571428571,0.3891111111111111,exp,0.28578130758526343,0.3174098098091154
2150,4.0,0.7717142857142857,0.5151428571428571,0.44455555555555554,exp,0.29300324278532486,0.3213113594380317
2151,4.0,0.7717142857142857,0.5151428571428571,0.5,exp,0.29857606246099627,0.3244010932493247
2152,4.0,0.7717142857142857,0.5792857142857143,0.001,exp,0.2514887962771081,0.2954427957226658
2153,4.0,0.7717142857142857,0.5792857142857143,0.05644444444444444,exp,0.2531409247978797,0.2986072388172128
2154,4.0,0.7717142857142857,0.5792857142857143,0.11188888888888888,exp,0.2575253284013139,0.3020051514046072
2155,4.0,0.7717142857142857,0.5792857142857143,0.16733333333333333,exp,0.2597964735525388,0.30393572749491315
2156,4.0,0.7717142857142857,0.5792857142857143,0.22277777777777777,exp,0.26286545222128516,0.30619910400647854
2157,4.0,0.7717142857142857,0.5792857142857143,0.2782222222222222,exp,0.266744880592649,0.3083392846086807
2158,4.0,0.7717142857142857,0.5792857142857143,0.33366666666666667,exp,0.27274832448982267,0.3113209631031226
2159,4.0,0.7717142857142857,0.5792857142857143,0.3891111111111111,exp,0.2772083571923737,0.3130561904892416
2160,4.0,0.7717142857142857,0.5792857142857143,0.44455555555555554,exp,0.2870831821915075,0.3180397099924739
2161,4.0,0.7717142857142857,0.5792857142857143,0.5,exp,0.29426476401682644,0.3221236890895133
2162,4.0,0.7717142857142857,0.6434285714285715,0.001,exp,0.2515578613552057,0.295733515381904
2163,4.0,0.7717142857142857,0.6434285714285715,0.05644444444444444,exp,0.2539793998346262,0.29820068431989377
2164,4.0,0.7717142857142857,0.6434285714285715,0.11188888888888888,exp,0.2560657593309376,0.3006088693073453
2165,4.0,0.7717142857142857,0.6434285714285715,0.16733333333333333,exp,0.2581697384171053,0.3024535929484205
2166,4.0,0.7717142857142857,0.6434285714285715,0.22277777777777777,exp,0.2608128135251142,0.3041934860832996
2167,4.0,0.7717142857142857,0.6434285714285715,0.2782222222222222,exp,0.2641113630818021,0.3060080131097945
2168,4.0,0.7717142857142857,0.6434285714285715,0.33366666666666667,exp,0.26781335223922015,0.30783341226405364
2169,4.0,0.7717142857142857,0.6434285714285715,0.3891111111111111,exp,0.27325524830903836,0.3104797345000202
2170,4.0,0.7717142857142857,0.6434285714285715,0.44455555555555554,exp,0.27810782825929303,0.3126915800719572
2171,4.0,0.7717142857142857,0.6434285714285715,0.5,exp,0.2854697085027398,0.31532709259852393
2172,4.0,0.7717142857142857,0.7075714285714285,0.001,exp,0.25049494817829654,0.29547228745587667
2173,4.0,0.7717142857142857,0.7075714285714285,0.05644444444444444,exp,0.253216318412424,0.2979280282637623
2174,4.0,0.7717142857142857,0.7075714285714285,0.11188888888888888,exp,0.2543582429265888,0.2986163722543868
2175,4.0,0.7717142857142857,0.7075714285714285,0.16733333333333333,exp,0.25650809966271904,0.3007188340675867
2176,4.0,0.7717142857142857,0.7075714285714285,0.22277777777777777,exp,0.2596870557182331,0.3025961207156351
2177,4.0,0.7717142857142857,0.7075714285714285,0.2782222222222222,exp,0.26260996590020974,0.3043197716150922
2178,4.0,0.7717142857142857,0.7075714285714285,0.33366666666666667,exp,0.26482693525973316,0.3057939996036186
2179,4.0,0.7717142857142857,0.7075714285714285,0.3891111111111111,exp,0.26969174019309833,0.3087661759238963
2180,4.0,0.7717142857142857,0.7075714285714285,0.44455555555555554,exp,0.2754225092214611,0.31065853235832025
2181,4.0,0.7717142857142857,0.7075714285714285,0.5,exp,0.27981934904938266,0.31163553884877676
2182,4.0,0.7717142857142857,0.7717142857142857,0.001,exp,0.2497356768745262,0.2947301228690886
2183,4.0,0.7717142857142857,0.7717142857142857,0.05644444444444444,exp,0.2522756523878811,0.29665815903564013
2184,4.0,0.7717142857142857,0.7717142857142857,0.11188888888888888,exp,0.2540096618670386,0.2984374472426185
2185,4.0,0.7717142857142857,0.7717142857142857,0.16733333333333333,exp,0.2555261432093106,0.2992449935721303
2186,4.0,0.7717142857142857,0.7717142857142857,0.22277777777777777,exp,0.257904734360655,0.3010910463919999
2187,4.0,0.7717142857142857,0.7717142857142857,0.2782222222222222,exp,0.2612466397859131,0.30334929359220086
2188,4.0,0.7717142857142857,0.7717142857142857,0.33366666666666667,exp,0.2633239599558913,0.3043172150435699
2189,4.0,0.7717142857142857,0.7717142857142857,0.3891111111111111,exp,0.26580780958788186,0.3056692621279184
2190,4.0,0.7717142857142857,0.7717142857142857,0.44455555555555554,exp,0.27020295774793035,0.30875109474289514
2191,4.0,0.7717142857142857,0.7717142857142857,0.5,exp,0.276360374018135,0.3112143268401974
2192,4.0,0.7717142857142857,0.8358571428571429,0.001,exp,0.24992983735259067,0.2938166449478952
2193,4.0,0.7717142857142857,0.8358571428571429,0.05644444444444444,exp,0.25054677136838543,0.2951526988358082
2194,4.0,0.7717142857142857,0.8358571428571429,0.11188888888888888,exp,0.2526231823245883,0.2965106355916571
2195,4.0,0.7717142857142857,0.8358571428571429,0.16733333333333333,exp,0.25398544932554795,0.2975416165995081
2196,4.0,0.7717142857142857,0.8358571428571429,0.22277777777777777,exp,0.25641420406671106,0.2992064443698242
2197,4.0,0.7717142857142857,0.8358571428571429,0.2782222222222222,exp,0.2598038238643922,0.3011651165518093
2198,4.0,0.7717142857142857,0.8358571428571429,0.33366666666666667,exp,0.2619087427968987,0.3025368249660755
2199,4.0,0.7717142857142857,0.8358571428571429,0.3891111111111111,exp,0.26426816957973637,0.3046708630968623
2200,4.0,0.7717142857142857,0.8358571428571429,0.44455555555555554,exp,0.2670846084395972,0.30566318288497224
2201,4.0,0.7717142857142857,0.8358571428571429,0.5,exp,0.2704926543091707,0.3077794883348101
2202,4.0,0.7717142857142857,0.9,0.001,exp,0.2495944560193043,0.29318966224075366
2203,4.0,0.7717142857142857,0.9,0.05644444444444444,exp,0.2502106842752352,0.29417059593165124
2204,4.0,0.7717142857142857,0.9,0.11188888888888888,exp,0.25092086070007197,0.29453734220910915
2205,4.0,0.7717142857142857,0.9,0.16733333333333333,exp,0.25172834856602744,0.29505539653477386
2206,4.0,0.7717142857142857,0.9,0.22277777777777777,exp,0.2529221457646416,0.29635741202089
2207,4.0,0.7717142857142857,0.9,0.2782222222222222,exp,0.25549044732898857,0.29760310929229544
2208,4.0,0.7717142857142857,0.9,0.33366666666666667,exp,0.2589543927177108,0.2997742706783022
2209,4.0,0.7717142857142857,0.9,0.3891111111111111,exp,0.2604170770933613,0.3009696473140778
2210,4.0,0.7717142857142857,0.9,0.44455555555555554,exp,0.2628441479172339,0.3019220176283223
2211,4.0,0.7717142857142857,0.9,0.5,exp,0.2653822419222252,0.30352826322320176
2212,4.0,0.8358571428571429,0.002,0.001,exp,0.19958778109052683,0.26712413382776556
2213,4.0,0.8358571428571429,0.06614285714285714,0.001,exp,0.24666648073331193,0.29889183965934996
2214,4.0,0.8358571428571429,0.06614285714285714,0.05644444444444444,exp,0.24181860234572686,0.3030095441369964
2215,4.0,0.8358571428571429,0.13028571428571428,0.001,exp,0.2505694517187463,0.29694759907466844
2216,4.0,0.8358571428571429,0.13028571428571428,0.05644444444444444,exp,0.25455601110683107,0.3041140615695221
2217,4.0,0.8358571428571429,0.13028571428571428,0.11188888888888888,exp,0.25751711266751004,0.3102326549078395
2218,4.0,0.8358571428571429,0.19442857142857142,0.001,exp,0.25312283051044965,0.2989881809589436
2219,4.0,0.8358571428571429,0.19442857142857142,0.05644444444444444,exp,0.25992560995476205,0.30584483659984146
2220,4.0,0.8358571428571429,0.19442857142857142,0.11188888888888888,exp,0.26330657745394986,0.3098866568547083
2221,4.0,0.8358571428571429,0.19442857142857142,0.16733333333333333,exp,0.2684925339881541,0.31531050255076387
2222,4.0,0.8358571428571429,0.25857142857142856,0.001,exp,0.254285031548951,0.2989082836943076
2223,4.0,0.8358571428571429,0.25857142857142856,0.05644444444444444,exp,0.2585775553561107,0.3046233647164252
2224,4.0,0.8358571428571429,0.25857142857142856,0.11188888888888888,exp,0.2646582193321462,0.31071191506359186
2225,4.0,0.8358571428571429,0.25857142857142856,0.16733333333333333,exp,0.26863678602334506,0.3159391845832944
2226,4.0,0.8358571428571429,0.25857142857142856,0.22277777777777777,exp,0.2781116372968247,0.3211643648427284
2227,4.0,0.8358571428571429,0.32271428571428573,0.001,exp,0.25363412634351257,0.2968840633544055
2228,4.0,0.8358571428571429,0.32271428571428573,0.05644444444444444,exp,0.25869623780200784,0.30287924488854007
2229,4.0,0.8358571428571429,0.32271428571428573,0.11188888888888888,exp,0.26327725045865885,0.30660104234481544
2230,4.0,0.8358571428571429,0.32271428571428573,0.16733333333333333,exp,0.26502355527972965,0.30952392487586616
2231,4.0,0.8358571428571429,0.32271428571428573,0.22277777777777777,exp,0.2736570772600656,0.3171547504594836
2232,4.0,0.8358571428571429,0.32271428571428573,0.2782222222222222,exp,0.2787460625309043,0.31944674818460256
2233,4.0,0.8358571428571429,0.38685714285714284,0.001,exp,0.2522357761677067,0.2960197194119552
2234,4.0,0.8358571428571429,0.38685714285714284,0.05644444444444444,exp,0.2591520355109526,0.3010987167611385
2235,4.0,0.8358571428571429,0.38685714285714284,0.11188888888888888,exp,0.260824673382018,0.30372981929801074
2236,4.0,0.8358571428571429,0.38685714285714284,0.16733333333333333,exp,0.2657656209787819,0.3075910528023383
2237,4.0,0.8358571428571429,0.38685714285714284,0.22277777777777777,exp,0.2700644779943766,0.31120234649049483
2238,4.0,0.8358571428571429,0.38685714285714284,0.2782222222222222,exp,0.27744336092657707,0.3181294401037431
2239,4.0,0.8358571428571429,0.38685714285714284,0.33366666666666667,exp,0.2832433642122974,0.3210199305412474
2240,4.0,0.8358571428571429,0.45099999999999996,0.001,exp,0.2523358093436444,0.29622367474397265
2241,4.0,0.8358571428571429,0.45099999999999996,0.05644444444444444,exp,0.2567552054217613,0.29947959122450213
2242,4.0,0.8358571428571429,0.45099999999999996,0.11188888888888888,exp,0.2589446624690862,0.30195075545433286
2243,4.0,0.8358571428571429,0.45099999999999996,0.16733333333333333,exp,0.26058297034752975,0.3033519889316957
2244,4.0,0.8358571428571429,0.45099999999999996,0.22277777777777777,exp,0.2663588197114303,0.3075320265182553
2245,4.0,0.8358571428571429,0.45099999999999996,0.2782222222222222,exp,0.270738332205867,0.31119277236229764
2246,4.0,0.8358571428571429,0.45099999999999996,0.33366666666666667,exp,0.2761776897555566,0.31325749321628166
2247,4.0,0.8358571428571429,0.45099999999999996,0.3891111111111111,exp,0.2835411836729715,0.31738315750636925
2248,4.0,0.8358571428571429,0.45099999999999996,0.44455555555555554,exp,0.2883956751807499,0.3203745379004908
2249,4.0,0.8358571428571429,0.5151428571428571,0.001,exp,0.25023193981661185,0.29512097633319245
2250,4.0,0.8358571428571429,0.5151428571428571,0.05644444444444444,exp,0.25489431942187135,0.2987048653410772
2251,4.0,0.8358571428571429,0.5151428571428571,0.11188888888888888,exp,0.25768455354345654,0.30106545688178044
2252,4.0,0.8358571428571429,0.5151428571428571,0.16733333333333333,exp,0.2600223897019619,0.30263477835508096
2253,4.0,0.8358571428571429,0.5151428571428571,0.22277777777777777,exp,0.26258059887107943,0.30511829637718024
2254,4.0,0.8358571428571429,0.5151428571428571,0.2782222222222222,exp,0.26797432795106946,0.3099222587990171
2255,4.0,0.8358571428571429,0.5151428571428571,0.33366666666666667,exp,0.2752782833923279,0.3131954429105746
2256,4.0,0.8358571428571429,0.5151428571428571,0.3891111111111111,exp,0.27974961874125287,0.31465606529304035
2257,4.0,0.8358571428571429,0.5151428571428571,0.44455555555555554,exp,0.2864095865663013,0.31845867078061824
2258,4.0,0.8358571428571429,0.5151428571428571,0.5,exp,0.2918374745204054,0.3210465604307048
2259,4.0,0.8358571428571429,0.5792857142857143,0.001,exp,0.25076540194675695,0.294607661540332
2260,4.0,0.8358571428571429,0.5792857142857143,0.05644444444444444,exp,0.25211940225635254,0.2985592353814142
2261,4.0,0.8358571428571429,0.5792857142857143,0.11188888888888888,exp,0.255491431135329,0.3010673697208864
2262,4.0,0.8358571428571429,0.5792857142857143,0.16733333333333333,exp,0.2592091571378592,0.3028435508292157
2263,4.0,0.8358571428571429,0.5792857142857143,0.22277777777777777,exp,0.26134819484244703,0.3049366999601075
2264,4.0,0.8358571428571429,0.5792857142857143,0.2782222222222222,exp,0.26244018070603736,0.30640717514057325
2265,4.0,0.8358571428571429,0.5792857142857143,0.33366666666666667,exp,0.26682201800342786,0.3094719203177818
2266,4.0,0.8358571428571429,0.5792857142857143,0.3891111111111111,exp,0.2745380776924613,0.3136758889086669
2267,4.0,0.8358571428571429,0.5792857142857143,0.44455555555555554,exp,0.2812392480269843,0.3158387067609212
2268,4.0,0.8358571428571429,0.5792857142857143,0.5,exp,0.2886615089623557,0.3188564792078211
2269,4.0,0.8358571428571429,0.6434285714285715,0.001,exp,0.2505260411103661,0.29468654993325427
2270,4.0,0.8358571428571429,0.6434285714285715,0.05644444444444444,exp,0.25177073039731834,0.2976224446493484
2271,4.0,0.8358571428571429,0.6434285714285715,0.11188888888888888,exp,0.2538073986496248,0.29879089202700077
2272,4.0,0.8358571428571429,0.6434285714285715,0.16733333333333333,exp,0.2567611518880776,0.3011263505483726
2273,4.0,0.8358571428571429,0.6434285714285715,0.22277777777777777,exp,0.2588297491314077,0.3032835309050862
2274,4.0,0.8358571428571429,0.6434285714285715,0.2782222222222222,exp,0.2606682706590634,0.3054191369019686
2275,4.0,0.8358571428571429,0.6434285714285715,0.33366666666666667,exp,0.2629541386422571,0.30605399923934656
2276,4.0,0.8358571428571429,0.6434285714285715,0.3891111111111111,exp,0.2679669564790167,0.3092489678591211
2277,4.0,0.8358571428571429,0.6434285714285715,0.44455555555555554,exp,0.2727994529506812,0.3116323192368385
2278,4.0,0.8358571428571429,0.6434285714285715,0.5,exp,0.27866877170477666,0.31508085586224577
2279,4.0,0.8358571428571429,0.7075714285714285,0.001,exp,0.2507065274313952,0.2951763641530255
2280,4.0,0.8358571428571429,0.7075714285714285,0.05644444444444444,exp,0.25256027071640647,0.297512366387132
2281,4.0,0.8358571428571429,0.7075714285714285,0.11188888888888888,exp,0.2534072178344667,0.29872949479652894
2282,4.0,0.8358571428571429,0.7075714285714285,0.16733333333333333,exp,0.25531802752306887,0.30002291838780015
2283,4.0,0.8358571428571429,0.7075714285714285,0.22277777777777777,exp,0.25803514089086116,0.3017150196037504
2284,4.0,0.8358571428571429,0.7075714285714285,0.2782222222222222,exp,0.2600024913562425,0.30278832035660036
2285,4.0,0.8358571428571429,0.7075714285714285,0.33366666666666667,exp,0.2617710460234761,0.3052007003478435
2286,4.0,0.8358571428571429,0.7075714285714285,0.3891111111111111,exp,0.2645237444794684,0.30686548752668696
2287,4.0,0.8358571428571429,0.7075714285714285,0.44455555555555554,exp,0.2689793146794687,0.3090428915102845
2288,4.0,0.8358571428571429,0.7075714285714285,0.5,exp,0.27462259528374067,0.3113621253653745
2289,4.0,0.8358571428571429,0.7717142857142857,0.001,exp,0.24970342604722234,0.294549794917489
2290,4.0,0.8358571428571429,0.7717142857142857,0.05644444444444444,exp,0.2508839277873139,0.29613739908552544
2291,4.0,0.8358571428571429,0.7717142857142857,0.11188888888888888,exp,0.2532337388131598,0.2980331380891114
2292,4.0,0.8358571428571429,0.7717142857142857,0.16733333333333333,exp,0.2539798909780784,0.29870200738255687
2293,4.0,0.8358571428571429,0.7717142857142857,0.22277777777777777,exp,0.2558015116099677,0.2998365758274514
2294,4.0,0.8358571428571429,0.7717142857142857,0.2782222222222222,exp,0.2566466997110654,0.3010996973151302
2295,4.0,0.8358571428571429,0.7717142857142857,0.33366666666666667,exp,0.260947953650122,0.3036599057897627
2296,4.0,0.8358571428571429,0.7717142857142857,0.3891111111111111,exp,0.26278366320361696,0.3053680362961166
2297,4.0,0.8358571428571429,0.7717142857142857,0.44455555555555554,exp,0.2658186448597062,0.30683235291222943
2298,4.0,0.8358571428571429,0.7717142857142857,0.5,exp,0.2692309222415712,0.3087664046381342
2299,4.0,0.8358571428571429,0.8358571428571429,0.001,exp,0.24913774520197385,0.2935138469278425
2300,4.0,0.8358571428571429,0.8358571428571429,0.05644444444444444,exp,0.24910877961596897,0.29537422995666857
2301,4.0,0.8358571428571429,0.8358571428571429,0.11188888888888888,exp,0.2521449829066743,0.29668982484849993
2302,4.0,0.8358571428571429,0.8358571428571429,0.16733333333333333,exp,0.2536983801945425,0.2978559820558973
2303,4.0,0.8358571428571429,0.8358571428571429,0.22277777777777777,exp,0.25460196904945187,0.29863113530371893
2304,4.0,0.8358571428571429,0.8358571428571429,0.2782222222222222,exp,0.2558174354794015,0.2995430173647655
2305,4.0,0.8358571428571429,0.8358571428571429,0.33366666666666667,exp,0.25818416958396884,0.3011717996267964
2306,4.0,0.8358571428571429,0.8358571428571429,0.3891111111111111,exp,0.2607193065292875,0.303513055858139
2307,4.0,0.8358571428571429,0.8358571428571429,0.44455555555555554,exp,0.2632426252455814,0.30496327278964747
2308,4.0,0.8358571428571429,0.8358571428571429,0.5,exp,0.26453768701795427,0.30533777673610407
2309,4.0,0.8358571428571429,0.9,0.001,exp,0.24925698084291828,0.2936541444647357
2310,4.0,0.8358571428571429,0.9,0.05644444444444444,exp,0.24967497032164826,0.29434157491509616
2311,4.0,0.8358571428571429,0.9,0.11188888888888888,exp,0.25097099311282167,0.2953238236424109
2312,4.0,0.8358571428571429,0.9,0.16733333333333333,exp,0.2517505577665181,0.29588912924689253
2313,4.0,0.8358571428571429,0.9,0.22277777777777777,exp,0.2521833499442246,0.2966280137176903
2314,4.0,0.8358571428571429,0.9,0.2782222222222222,exp,0.2534269685677884,0.29723771428800483
2315,4.0,0.8358571428571429,0.9,0.33366666666666667,exp,0.25461781207497935,0.2982921449788313
2316,4.0,0.8358571428571429,0.9,0.3891111111111111,exp,0.2571885038759016,0.30039986599024426
2317,4.0,0.8358571428571429,0.9,0.44455555555555554,exp,0.26043438865337315,0.30182398119264264
2318,4.0,0.8358571428571429,0.9,0.5,exp,0.2623296294756722,0.3027675541285937
2319,4.0,0.9,0.002,0.001,exp,0.19913853023831657,0.2664854442001323
2320,4.0,0.9,0.06614285714285714,0.001,exp,0.24641085286157927,0.2989741223708786
2321,4.0,0.9,0.06614285714285714,0.05644444444444444,exp,0.23905242456478337,0.3001774630146486
2322,4.0,0.9,0.13028571428571428,0.001,exp,0.2500865188683222,0.29700186243914045
2323,4.0,0.9,0.13028571428571428,0.05644444444444444,exp,0.25310062540549993,0.30308371261770584
2324,4.0,0.9,0.13028571428571428,0.11188888888888888,exp,0.2555021931772437,0.30855241582179427
2325,4.0,0.9,0.19442857142857142,0.001,exp,0.252270542195056,0.2989870201696126
2326,4.0,0.9,0.19442857142857142,0.05644444444444444,exp,0.2578906701240237,0.3036112174420904
2327,4.0,0.9,0.19442857142857142,0.11188888888888888,exp,0.25873305959821175,0.3076214913615404
2328,4.0,0.9,0.19442857142857142,0.16733333333333333,exp,0.26445742440483067,0.31269139005718066
2329,4.0,0.9,0.25857142857142856,0.001,exp,0.25330794505430065,0.2977034705109184
2330,4.0,0.9,0.25857142857142856,0.05644444444444444,exp,0.2581036217607515,0.3037280675414251
2331,4.0,0.9,0.25857142857142856,0.11188888888888888,exp,0.25906417492732414,0.3065473924601433
2332,4.0,0.9,0.25857142857142856,0.16733333333333333,exp,0.2654447114849277,0.313173505072442
2333,4.0,0.9,0.25857142857142856,0.22277777777777777,exp,0.27103994425937944,0.3175991506940302
2334,4.0,0.9,0.32271428571428573,0.001,exp,0.2536985482738125,0.2970227365482224
2335,4.0,0.9,0.32271428571428573,0.05644444444444444,exp,0.25699444012267403,0.3013074499398534
2336,4.0,0.9,0.32271428571428573,0.11188888888888888,exp,0.2618926898864214,0.3055671909595244
2337,4.0,0.9,0.32271428571428573,0.16733333333333333,exp,0.2634558744885002,0.3077629816607789
2338,4.0,0.9,0.32271428571428573,0.22277777777777777,exp,0.26909125549758967,0.31379596749313554
2339,4.0,0.9,0.32271428571428573,0.2782222222222222,exp,0.2748231012066097,0.3171263549647769
2340,4.0,0.9,0.38685714285714284,0.001,exp,0.25259839668990774,0.29610857583151445
2341,4.0,0.9,0.38685714285714284,0.05644444444444444,exp,0.2579832604122874,0.3004671215131846
2342,4.0,0.9,0.38685714285714284,0.11188888888888888,exp,0.2612409156243701,0.30335238840328016
2343,4.0,0.9,0.38685714285714284,0.16733333333333333,exp,0.2637400187111165,0.30532069941332834
2344,4.0,0.9,0.38685714285714284,0.22277777777777777,exp,0.2664531184570742,0.30826629990747784
2345,4.0,0.9,0.38685714285714284,0.2782222222222222,exp,0.2728826633864736,0.3141649789634773
2346,4.0,0.9,0.38685714285714284,0.33366666666666667,exp,0.2769327451534097,0.3159148847195095
2347,4.0,0.9,0.45099999999999996,0.001,exp,0.25168529488669855,0.29566212468107544
2348,4.0,0.9,0.45099999999999996,0.05644444444444444,exp,0.255377909110805,0.2983164063088153
2349,4.0,0.9,0.45099999999999996,0.11188888888888888,exp,0.2574852843733666,0.3009621813132263
2350,4.0,0.9,0.45099999999999996,0.16733333333333333,exp,0.26172047790473685,0.30325655290707804
2351,4.0,0.9,0.45099999999999996,0.22277777777777777,exp,0.26393374191229657,0.3046670715313523
2352,4.0,0.9,0.45099999999999996,0.2782222222222222,exp,0.2665966792148875,0.30742653439458334
2353,4.0,0.9,0.45099999999999996,0.33366666666666667,exp,0.2715706692737174,0.31090734176687446
2354,4.0,0.9,0.45099999999999996,0.3891111111111111,exp,0.2766886311437435,0.31301878377350323
2355,4.0,0.9,0.45099999999999996,0.44455555555555554,exp,0.28366464119908574,0.3190000163333728
2356,4.0,0.9,0.5151428571428571,0.001,exp,0.2508951576353067,0.2948216886707066
2357,4.0,0.9,0.5151428571428571,0.05644444444444444,exp,0.25501852831608185,0.29906384085125204
2358,4.0,0.9,0.5151428571428571,0.11188888888888888,exp,0.257348930415516,0.3002878215665985
2359,4.0,0.9,0.5151428571428571,0.16733333333333333,exp,0.25947601431964185,0.3016663559644765
2360,4.0,0.9,0.5151428571428571,0.22277777777777777,exp,0.2612899937842803,0.3034117886381151
2361,4.0,0.9,0.5151428571428571,0.2782222222222222,exp,0.26429644089781357,0.3062227720529645
2362,4.0,0.9,0.5151428571428571,0.33366666666666667,exp,0.2688414802184485,0.3091206136927838
2363,4.0,0.9,0.5151428571428571,0.3891111111111111,exp,0.27368550263953995,0.31220538671561643
2364,4.0,0.9,0.5151428571428571,0.44455555555555554,exp,0.27800481025774754,0.3141666431890262
2365,4.0,0.9,0.5151428571428571,0.5,exp,0.28521713592810005,0.3184540710220948
2366,4.0,0.9,0.5792857142857143,0.001,exp,0.25092421908749046,0.2938318913030155
2367,4.0,0.9,0.5792857142857143,0.05644444444444444,exp,0.25329274761492276,0.2989899059725766
2368,4.0,0.9,0.5792857142857143,0.11188888888888888,exp,0.2541295810053672,0.29983056182548656
2369,4.0,0.9,0.5792857142857143,0.16733333333333333,exp,0.257931167779835,0.3018107526471368
2370,4.0,0.9,0.5792857142857143,0.22277777777777777,exp,0.2604683304768704,0.3032633088525562
2371,4.0,0.9,0.5792857142857143,0.2782222222222222,exp,0.2617681206178309,0.3052182986004738
2372,4.0,0.9,0.5792857142857143,0.33366666666666667,exp,0.2636204617533468,0.3069580895373325
2373,4.0,0.9,0.5792857142857143,0.3891111111111111,exp,0.2688482643935232,0.30969037477905415
2374,4.0,0.9,0.5792857142857143,0.44455555555555554,exp,0.27526736248605177,0.313994324700356
2375,4.0,0.9,0.5792857142857143,0.5,exp,0.28046885473679567,0.3155163453266737
2376,4.0,0.9,0.6434285714285715,0.001,exp,0.25034434908600517,0.29436348863857786
2377,4.0,0.9,0.6434285714285715,0.05644444444444444,exp,0.25202539083307424,0.2976000578981478
2378,4.0,0.9,0.6434285714285715,0.11188888888888888,exp,0.25378978991505347,0.2985028476140086
2379,4.0,0.9,0.6434285714285715,0.16733333333333333,exp,0.25492886089646866,0.2994570980442073
2380,4.0,0.9,0.6434285714285715,0.22277777777777777,exp,0.2572510412722569,0.3017808932347422
2381,4.0,0.9,0.6434285714285715,0.2782222222222222,exp,0.25868599075132087,0.30306613487498196
2382,4.0,0.9,0.6434285714285715,0.33366666666666667,exp,0.26123876201503554,0.30448046064517525
2383,4.0,0.9,0.6434285714285715,0.3891111111111111,exp,0.2616207450366386,0.30554408264273675
2384,4.0,0.9,0.6434285714285715,0.44455555555555554,exp,0.2675266823925862,0.30989108092782053
2385,4.0,0.9,0.6434285714285715,0.5,exp,0.2747616461397308,0.3137182813321798
2386,4.0,0.9,0.7075714285714285,0.001,exp,0.2503007888187442,0.2942449820494842
2387,4.0,0.9,0.7075714285714285,0.05644444444444444,exp,0.2526967486577804,0.2974777905813136
2388,4.0,0.9,0.7075714285714285,0.11188888888888888,exp,0.2525792133377686,0.2983554577343653
2389,4.0,0.9,0.7075714285714285,0.16733333333333333,exp,0.2539078669504321,0.2988622004551829
2390,4.0,0.9,0.7075714285714285,0.22277777777777777,exp,0.2555410602966862,0.29992700945955164
