,L,mu,theta,forget_func,jaccard_sim,rbo,kendall_tau
1222,3.0,0.09310414,0.07586448,exp,0.36,0.38165475397618254,0.5384615384615384
1223,3.0,0.09310414,0.07931241,exp,0.3717105263157895,0.38888888888888884,0.5471698113207547
1224,3.0,0.09310414,0.08276034,exp,0.38196286472148544,0.39276137222565793,0.56
1225,3.0,0.09310414,0.08566102,exp,0.38461538461538464,0.39988946501730593,0.5609756097560976
1226,3.0,0.09310414,0.08620828,exp,0.38461538461538464,0.40151448141504953,0.5609756097560976
1227,3.0,0.09310414,0.08965621,exp,0.4074074074074074,0.40862630958784807,0.5555555555555556
1228,3.0,0.09655207,0.0001,exp,0.25,0.30100530272974246,0.45454545454545453
1229,3.0,0.09655207,0.001,exp,0.25,0.3123611111111111,0.4666666666666667
1230,3.0,0.09655207,0.01035379,exp,0.2631578947368421,0.3220090515545061,0.4909090909090909
1231,3.0,0.09655207,0.01380172,exp,0.2727272727272727,0.3295267854885746,0.5
1232,3.0,0.09655207,0.01724966,exp,0.2727272727272727,0.33684523809523803,0.5
1233,3.0,0.09655207,0.0179322,exp,0.2727272727272727,0.33721938775510196,0.5
1234,3.0,0.09655207,0.02069759,exp,0.2727272727272727,0.33943452380952377,0.5
1235,3.0,0.09655207,0.02414552,exp,0.2857142857142857,0.3443948412698413,0.5
1236,3.0,0.09655207,0.02759345,exp,0.2857142857142857,0.3462925170068027,0.5
1237,3.0,0.09655207,0.03104138,exp,0.2903225806451613,0.3466666666666667,0.5
1238,3.0,0.09655207,0.0333333333,exp,0.29705882352941176,0.3466666666666667,0.5
1239,3.0,0.09655207,0.03448931,exp,0.3,0.3466666666666667,0.5135135135135135
1240,3.0,0.09655207,0.03486441,exp,0.3,0.3466666666666667,0.5135135135135135
1241,3.0,0.09655207,0.03793724,exp,0.30434782608695654,0.35251924001923995,0.5161290322580645
1242,3.0,0.09655207,0.04138517,exp,0.3103448275862069,0.3548671236171236,0.5135135135135135
1243,3.0,0.09655207,0.05179661,exp,0.3333333333333333,0.35741333605344594,0.52
1244,3.0,0.09655207,0.0666666667,exp,0.3333333333333333,0.3736452061542191,0.5454545454545454
1245,3.0,0.09655207,0.06872881,exp,0.3333333333333333,0.37331349206349207,0.5454545454545454
1246,3.0,0.09655207,0.07586448,exp,0.36,0.37483821445759163,0.5454545454545454
1247,3.0,0.09655207,0.07931241,exp,0.36,0.38337577843001047,0.5333333333333333
1248,3.0,0.09655207,0.08276034,exp,0.3684210526315789,0.39036875822590106,0.5471698113207547
1249,3.0,0.09655207,0.08566102,exp,0.375,0.3905738482747411,0.5555555555555556
1250,3.0,0.09655207,0.08620828,exp,0.3793103448275862,0.39234410430839,0.5555555555555556
1251,3.0,0.09655207,0.08965621,exp,0.38461538461538464,0.40151448141504953,0.5625
1252,3.0,0.09655207,0.09310414,exp,0.4074074074074074,0.40952905267809114,0.5609756097560976
1253,3.0,0.1,0.0001,exp,0.25,0.30100530272974246,0.45454545454545453
1254,3.0,0.1,0.001,exp,0.25,0.3105175955614661,0.46153846153846156
1255,3.0,0.1,0.01035379,exp,0.2631578947368421,0.3220090515545061,0.48936170212765956
1256,3.0,0.1,0.01380172,exp,0.2727272727272727,0.32908942908942906,0.5
1257,3.0,0.1,0.01724966,exp,0.2727272727272727,0.3363836154380371,0.5
1258,3.0,0.1,0.0179322,exp,0.2727272727272727,0.3364300266246633,0.5
1259,3.0,0.1,0.02069759,exp,0.27636363636363637,0.33727844490325953,0.5
1260,3.0,0.1,0.02414552,exp,0.28285714285714286,0.3444885361552028,0.5
1261,3.0,0.1,0.02759345,exp,0.2857142857142857,0.343531746031746,0.5
1262,3.0,0.1,0.03104138,exp,0.2857142857142857,0.3466666666666667,0.5
1263,3.0,0.1,0.0333333333,exp,0.29411764705882354,0.3466666666666667,0.5
1264,3.0,0.1,0.03448931,exp,0.29411764705882354,0.3466666666666667,0.5151515151515151
1265,3.0,0.1,0.03486441,exp,0.29705882352941176,0.3466666666666667,0.5172413793103449
1266,3.0,0.1,0.03793724,exp,0.3021739130434783,0.3486309523809524,0.5102040816326531
1267,3.0,0.1,0.04138517,exp,0.3060200668896321,0.35251924001923995,0.5161290322580645
1268,3.0,0.1,0.05179661,exp,0.3333333333333333,0.353048852602424,0.5172413793103449
1269,3.0,0.1,0.0666666667,exp,0.3333333333333333,0.3700350864413364,0.543859649122807
1270,3.0,0.1,0.06872881,exp,0.3333333333333333,0.3738106197423148,0.5454545454545454
1271,3.0,0.1,0.07586448,exp,0.34523809523809523,0.3757557081519019,0.543859649122807
1272,3.0,0.1,0.07931241,exp,0.36,0.3767515999955446,0.5555555555555556
1273,3.0,0.1,0.08276034,exp,0.36,0.38601567742138676,0.5384615384615384
1274,3.0,0.1,0.08566102,exp,0.3684210526315789,0.39036875822590106,0.5416666666666666
1275,3.0,0.1,0.08620828,exp,0.3684210526315789,0.39036875822590106,0.5454545454545454
1276,3.0,0.1,0.08965621,exp,0.3793103448275862,0.39391222053559716,0.5555555555555556
1277,3.0,0.1,0.09310414,exp,0.38461538461538464,0.39988946501730593,0.5625
1278,3.0,0.1,0.09655207,exp,0.4117647058823529,0.40862630958784807,0.5609756097560976
1279,3.0,0.10349153,0.0001,exp,0.25,0.30261621315192744,0.45454545454545453
1280,3.0,0.10349153,0.001,exp,0.25,0.3101937373142731,0.46153846153846156
1281,3.0,0.10349153,0.01035379,exp,0.2631578947368421,0.3220090515545061,0.48148148148148145
1282,3.0,0.10349153,0.01380172,exp,0.2727272727272727,0.3286111111111111,0.5
1283,3.0,0.10349153,0.01724966,exp,0.2727272727272727,0.32948001512930425,0.5
1284,3.0,0.10349153,0.0179322,exp,0.2727272727272727,0.3363836154380371,0.5
1285,3.0,0.10349153,0.02069759,exp,0.2727272727272727,0.33684523809523803,0.5
1286,3.0,0.10349153,0.02414552,exp,0.28,0.33885711826052733,0.5
1287,3.0,0.10349153,0.02759345,exp,0.2857142857142857,0.3443948412698413,0.5
1288,3.0,0.10349153,0.03104138,exp,0.2857142857142857,0.3455996472663139,0.5
1289,3.0,0.10349153,0.0333333333,exp,0.2903225806451613,0.3466666666666667,0.5
1290,3.0,0.10349153,0.03448931,exp,0.29411764705882354,0.3466666666666667,0.5
1291,3.0,0.10349153,0.03486441,exp,0.29411764705882354,0.3466666666666667,0.5
1292,3.0,0.10349153,0.03793724,exp,0.3,0.3466666666666667,0.5135135135135135
1293,3.0,0.10349153,0.04138517,exp,0.30434782608695654,0.35251924001923995,0.5172413793103449
1294,3.0,0.10349153,0.05179661,exp,0.3333333333333333,0.35897190832255765,0.5185185185185185
1295,3.0,0.10349153,0.0666666667,exp,0.3333333333333333,0.36676797750633533,0.5416666666666666
1296,3.0,0.10349153,0.06872881,exp,0.3333333333333333,0.3669100864413364,0.5384615384615384
1297,3.0,0.10349153,0.07586448,exp,0.3333333333333333,0.3706989191364191,0.5454545454545454
1298,3.0,0.10349153,0.07931241,exp,0.3333333333333333,0.3721084159016685,0.5454545454545454
1299,3.0,0.10349153,0.08276034,exp,0.36,0.3763419318090598,0.5555555555555556
1300,3.0,0.10349153,0.08566102,exp,0.36,0.3853190283914044,0.5483870967741935
1301,3.0,0.10349153,0.08620828,exp,0.36,0.38601567742138676,0.5483870967741935
1302,3.0,0.10349153,0.08965621,exp,0.3684210526315789,0.38888888888888884,0.5454545454545454
1303,3.0,0.10349153,0.09310414,exp,0.3793103448275862,0.39234410430839,0.5555555555555556
1304,3.0,0.10349153,0.09655207,exp,0.38461538461538464,0.39988946501730593,0.5625
1305,3.0,0.10349153,0.1,exp,0.4074074074074074,0.4065184988622489,0.5625
1306,3.0,0.10349153,0.10259322,exp,0.42857142857142855,0.4141729381646939,0.5555555555555556
1307,3.0,0.12040678,0.0001,exp,0.25,0.30421283081997363,0.4375
1308,3.0,0.12040678,0.001,exp,0.25,0.3050835275835275,0.46153846153846156
1309,3.0,0.12040678,0.01035379,exp,0.25462962962962965,0.3176339285714286,0.48148148148148145
1310,3.0,0.12040678,0.01380172,exp,0.2631578947368421,0.3220090515545061,0.4838709677419355
1311,3.0,0.12040678,0.01724966,exp,0.2727272727272727,0.3309929119547011,0.5
1312,3.0,0.12040678,0.0179322,exp,0.2727272727272727,0.3286111111111111,0.5
1313,3.0,0.12040678,0.02069759,exp,0.2727272727272727,0.33223526920615276,0.5
1314,3.0,0.12040678,0.02414552,exp,0.2727272727272727,0.33509797911421024,0.5
1315,3.0,0.12040678,0.02759345,exp,0.28,0.33684523809523803,0.5
1316,3.0,0.12040678,0.03104138,exp,0.28,0.33885711826052733,0.5
1317,3.0,0.12040678,0.0333333333,exp,0.2857142857142857,0.34420634920634924,0.5
1318,3.0,0.12040678,0.03448931,exp,0.2857142857142857,0.34420634920634924,0.5
1319,3.0,0.12040678,0.03486441,exp,0.2857142857142857,0.34420634920634924,0.5
1320,3.0,0.12040678,0.03793724,exp,0.2857142857142857,0.3460723857540808,0.5
1321,3.0,0.12040678,0.04138517,exp,0.2922201138519924,0.3466666666666667,0.5
1322,3.0,0.12040678,0.05179661,exp,0.3076923076923077,0.3486309523809524,0.5102040816326531
1323,3.0,0.12040678,0.0666666667,exp,0.3333333333333333,0.36147723170362495,0.52
1324,3.0,0.12040678,0.06872881,exp,0.3333333333333333,0.36285169691419694,0.52
1325,3.0,0.12040678,0.07586448,exp,0.3333333333333333,0.36349945317579246,0.5238095238095238
1326,3.0,0.12040678,0.07931241,exp,0.3333333333333333,0.3683410695928203,0.5384615384615384
1327,3.0,0.12040678,0.08276034,exp,0.3333333333333333,0.3650496031746031,0.5454545454545454
1328,3.0,0.12040678,0.08566102,exp,0.3333333333333333,0.368143215911073,0.55
1329,3.0,0.12040678,0.08620828,exp,0.3333333333333333,0.3736452061542191,0.5454545454545454
1330,3.0,0.12040678,0.08965621,exp,0.3333333333333333,0.3678029435841935,0.5454545454545454
1331,3.0,0.12040678,0.09310414,exp,0.3333333333333333,0.3652091831779331,0.5454545454545454
1332,3.0,0.12040678,0.09655207,exp,0.35857142857142854,0.3689239921938884,0.55
1333,3.0,0.12040678,0.1,exp,0.36,0.3731987890681662,0.5483870967741935
1334,3.0,0.12040678,0.10259322,exp,0.36,0.37885244033167903,0.543859649122807
1335,3.0,0.12040678,0.11952542,exp,0.4117647058823529,0.412778379028379,0.5833333333333334
1336,3.0,0.15,0.0001,exp,0.2413793103448276,0.29866094690887535,0.43478260869565216
1337,3.0,0.15,0.001,exp,0.25,0.3061011488429046,0.4583333333333333
1338,3.0,0.15,0.01035379,exp,0.25,0.31549823633156965,0.4666666666666667
1339,3.0,0.15,0.01380172,exp,0.25462962962962965,0.31572145061728396,0.4634146341463415
1340,3.0,0.15,0.01724966,exp,0.25925925925925924,0.3176339285714286,0.4782608695652174
1341,3.0,0.15,0.0179322,exp,0.26120857699805067,0.3151902138265774,0.4782608695652174
1342,3.0,0.15,0.02069759,exp,0.2631578947368421,0.31641509720070093,0.5
1343,3.0,0.15,0.02414552,exp,0.2727272727272727,0.3241577185714183,0.5
1344,3.0,0.15,0.02759345,exp,0.2727272727272727,0.3309929119547011,0.5
1345,3.0,0.15,0.03104138,exp,0.2727272727272727,0.33348956598956603,0.5
1346,3.0,0.15,0.0333333333,exp,0.2727272727272727,0.3338241851457796,0.5
1347,3.0,0.15,0.03448931,exp,0.2727272727272727,0.3365201350292294,0.5
1348,3.0,0.15,0.03486441,exp,0.2727272727272727,0.33721938775510196,0.5
1349,3.0,0.15,0.03793724,exp,0.28,0.3374149659863945,0.5
1350,3.0,0.15,0.04138517,exp,0.28,0.33684523809523803,0.5
1351,3.0,0.15,0.05179661,exp,0.2857142857142857,0.3460723857540808,0.5
1352,3.0,0.15,0.0666666667,exp,0.3,0.3466666666666667,0.5121951219512195
1353,3.0,0.15,0.06872881,exp,0.30434782608695654,0.3466666666666667,0.5
1354,3.0,0.15,0.07586448,exp,0.3333333333333333,0.3490599903748693,0.5094339622641509
1355,3.0,0.15,0.07931241,exp,0.3333333333333333,0.3480778969166007,0.5
1356,3.0,0.15,0.08276034,exp,0.3333333333333333,0.35186719018568857,0.5172413793103449
1357,3.0,0.15,0.08566102,exp,0.3333333333333333,0.3549395332909264,0.52
1358,3.0,0.15,0.08620828,exp,0.3333333333333333,0.35581349206349205,0.52
1359,3.0,0.15,0.08965621,exp,0.3333333333333333,0.3526929793316057,0.5238095238095238
1360,3.0,0.15,0.09310414,exp,0.3333333333333333,0.35734410430839003,0.5319148936170213
1361,3.0,0.15,0.09655207,exp,0.3333333333333333,0.3597052154195012,0.5319148936170213
1362,3.0,0.15,0.1,exp,0.3333333333333333,0.3624236737679788,0.5238095238095238
1363,3.0,0.15,0.10259322,exp,0.3333333333333333,0.3616929895501324,0.5319148936170213
1364,3.0,0.15,0.11952542,exp,0.3333333333333333,0.36100435696855715,0.5428571428571428
1365,3.0,0.15,0.133333333,exp,0.3684210526315789,0.37890382104667825,0.5483870967741935
1366,3.0,0.2,0.0001,exp,0.23443223443223443,0.30226787328503013,0.4444444444444444
1367,3.0,0.2,0.001,exp,0.25,0.3061011488429046,0.45454545454545453
1368,3.0,0.2,0.01035379,exp,0.25,0.31500262083595415,0.47368421052631576
1369,3.0,0.2,0.01380172,exp,0.25,0.31929093229915023,0.46153846153846156
1370,3.0,0.2,0.01724966,exp,0.25,0.3231037924115917,0.4666666666666667
1371,3.0,0.2,0.0179322,exp,0.25462962962962965,0.3231037924115917,0.4666666666666667
1372,3.0,0.2,0.02069759,exp,0.25462962962962965,0.3216056586511131,0.4666666666666667
1373,3.0,0.2,0.02414552,exp,0.25462962962962965,0.3211114917901643,0.4782608695652174
1374,3.0,0.2,0.02759345,exp,0.26120857699805067,0.3211114917901643,0.4827586206896552
1375,3.0,0.2,0.03104138,exp,0.2631578947368421,0.31925014966908194,0.48936170212765956
1376,3.0,0.2,0.0333333333,exp,0.26969696969696966,0.3220090515545061,0.48717948717948717
1377,3.0,0.2,0.03448931,exp,0.26969696969696966,0.3220090515545061,0.48717948717948717
1378,3.0,0.2,0.03486441,exp,0.26969696969696966,0.3220090515545061,0.4909090909090909
1379,3.0,0.2,0.03793724,exp,0.2727272727272727,0.3211114917901643,0.5
1380,3.0,0.2,0.04138517,exp,0.2727272727272727,0.3271825396825397,0.5
1381,3.0,0.2,0.05179661,exp,0.2727272727272727,0.33509797911421024,0.5
1382,3.0,0.2,0.0666666667,exp,0.2857142857142857,0.33943452380952377,0.5
1383,3.0,0.2,0.06872881,exp,0.2857142857142857,0.33990575396825395,0.5
1384,3.0,0.2,0.07586448,exp,0.2857142857142857,0.3401388888888889,0.5
1385,3.0,0.2,0.07931241,exp,0.2857142857142857,0.33996527777777774,0.5
1386,3.0,0.2,0.08276034,exp,0.2857142857142857,0.33996527777777774,0.5
1387,3.0,0.2,0.08566102,exp,0.29411764705882354,0.3420833333333333,0.5
1388,3.0,0.2,0.08620828,exp,0.29411764705882354,0.3420833333333333,0.5111111111111111
1389,3.0,0.2,0.08965621,exp,0.29705882352941176,0.3447698700654295,0.5
1390,3.0,0.2,0.09310414,exp,0.3,0.34443893298059963,0.5135135135135135
1391,3.0,0.2,0.09655207,exp,0.3,0.3447698700654295,0.5
1392,3.0,0.2,0.1,exp,0.3076923076923077,0.34583688946578217,0.5
1393,3.0,0.2,0.10259322,exp,0.3076923076923077,0.3466666666666667,0.5
1394,3.0,0.2,0.11952542,exp,0.3333333333333333,0.34676566103586637,0.5102040816326531
1395,3.0,0.2,0.133333333,exp,0.3333333333333333,0.3574393421155655,0.5172413793103449
1396,3.0,0.2,0.166666667,exp,0.3333333333333333,0.3604034229127923,0.5428571428571428
1397,3.0,0.25,0.0001,exp,0.23076923076923078,0.29887896825396826,0.4444444444444444
1398,3.0,0.25,0.001,exp,0.2413793103448276,0.3004908100579514,0.4444444444444444
1399,3.0,0.25,0.01035379,exp,0.25,0.3105175955614661,0.46153846153846156
1400,3.0,0.25,0.01380172,exp,0.25,0.31272045855379194,0.46153846153846156
1401,3.0,0.25,0.01724966,exp,0.25,0.3114274595070442,0.46153846153846156
1402,3.0,0.25,0.0179322,exp,0.25,0.3123611111111111,0.4666666666666667
1403,3.0,0.25,0.02069759,exp,0.25,0.3140873015873016,0.46153846153846156
1404,3.0,0.25,0.02414552,exp,0.25,0.3160291964979465,0.46153846153846156
1405,3.0,0.25,0.02759345,exp,0.25,0.3198861703943883,0.46153846153846156
1406,3.0,0.25,0.03104138,exp,0.25925925925925924,0.3235218253968254,0.46153846153846156
1407,3.0,0.25,0.0333333333,exp,0.25925925925925924,0.3235218253968254,0.46153846153846156
1408,3.0,0.25,0.03448931,exp,0.25925925925925924,0.3235218253968254,0.4782608695652174
1409,3.0,0.25,0.03486441,exp,0.25925925925925924,0.3235218253968254,0.47368421052631576
1410,3.0,0.25,0.03793724,exp,0.25925925925925924,0.32327212606206823,0.48148148148148145
1411,3.0,0.25,0.04138517,exp,0.2631578947368421,0.32327212606206823,0.48148148148148145
1412,3.0,0.25,0.05179661,exp,0.2727272727272727,0.32614184555554526,0.4909090909090909
1413,3.0,0.25,0.0666666667,exp,0.2727272727272727,0.3296004921720866,0.5
1414,3.0,0.25,0.06872881,exp,0.2727272727272727,0.3296004921720866,0.5
1415,3.0,0.25,0.07586448,exp,0.2727272727272727,0.3366666666666666,0.5
1416,3.0,0.25,0.07931241,exp,0.2727272727272727,0.33680520739150765,0.5
1417,3.0,0.25,0.08276034,exp,0.27636363636363637,0.33704081632653055,0.5
1418,3.0,0.25,0.08566102,exp,0.28,0.33704081632653055,0.5
1419,3.0,0.25,0.08620828,exp,0.28,0.33704081632653055,0.5
1420,3.0,0.25,0.08965621,exp,0.28,0.33772431055241237,0.5
1421,3.0,0.25,0.09310414,exp,0.2857142857142857,0.33772431055241237,0.5
1422,3.0,0.25,0.09655207,exp,0.2857142857142857,0.3391547373081464,0.5
1423,3.0,0.25,0.1,exp,0.2857142857142857,0.33990575396825395,0.5
1424,3.0,0.25,0.10259322,exp,0.2857142857142857,0.33947125257221406,0.5
1425,3.0,0.25,0.11952542,exp,0.29705882352941176,0.3418432841262433,0.5
1426,3.0,0.25,0.133333333,exp,0.3076923076923077,0.3466666666666667,0.5
1427,3.0,0.25,0.166666667,exp,0.3333333333333333,0.35581349206349205,0.5
1428,3.0,0.25,0.2,exp,0.3333333333333333,0.36487176802385773,0.5151515151515151
1429,3.0,0.25,0.233333333,exp,0.35714285714285715,0.37149256993006996,0.5454545454545454
1430,3.0,0.3,0.0001,exp,0.23076923076923078,0.29844378876602057,0.4418604651162791
1431,3.0,0.3,0.001,exp,0.2413793103448276,0.3016150316484474,0.44680851063829785
1432,3.0,0.3,0.01035379,exp,0.25,0.3082709750566893,0.4583333333333333
1433,3.0,0.3,0.01380172,exp,0.25,0.31017258755353994,0.46153846153846156
1434,3.0,0.3,0.01724966,exp,0.25,0.3102040816326531,0.46153846153846156
1435,3.0,0.3,0.0179322,exp,0.25,0.3105175955614661,0.46153846153846156
1436,3.0,0.3,0.02069759,exp,0.25,0.31017258755353994,0.46153846153846156
1437,3.0,0.3,0.02414552,exp,0.25,0.3114274595070442,0.4666666666666667
1438,3.0,0.3,0.02759345,exp,0.25,0.3123611111111111,0.4594594594594595
1439,3.0,0.3,0.03104138,exp,0.25,0.3105175955614661,0.45454545454545453
1440,3.0,0.3,0.0333333333,exp,0.25,0.3132716049382716,0.46153846153846156
1441,3.0,0.3,0.03448931,exp,0.25,0.3140873015873016,0.46153846153846156
1442,3.0,0.3,0.03486441,exp,0.25,0.3140873015873016,0.46153846153846156
1443,3.0,0.3,0.03793724,exp,0.25,0.3140873015873016,0.46153846153846156
1444,3.0,0.3,0.04138517,exp,0.25,0.3140873015873016,0.46153846153846156
1445,3.0,0.3,0.05179661,exp,0.25925925925925924,0.32102938595488906,0.47368421052631576
1446,3.0,0.3,0.0666666667,exp,0.2631578947368421,0.3238046663544068,0.48936170212765956
1447,3.0,0.3,0.06872881,exp,0.2631578947368421,0.3238046663544068,0.4915254237288136
1448,3.0,0.3,0.07586448,exp,0.26969696969696966,0.32346230158730155,0.5
1449,3.0,0.3,0.07931241,exp,0.26969696969696966,0.3282077182077182,0.5
1450,3.0,0.3,0.08276034,exp,0.26969696969696966,0.32938882349887944,0.5
1451,3.0,0.3,0.08566102,exp,0.2727272727272727,0.3306790103623858,0.5
1452,3.0,0.3,0.08620828,exp,0.26969696969696966,0.3306790103623858,0.5
1453,3.0,0.3,0.08965621,exp,0.26969696969696966,0.3306790103623858,0.5
1454,3.0,0.3,0.09310414,exp,0.2727272727272727,0.33241795248954686,0.5
1455,3.0,0.3,0.09655207,exp,0.2727272727272727,0.33382970204398776,0.4915254237288136
1456,3.0,0.3,0.1,exp,0.2727272727272727,0.3366666666666666,0.5
1457,3.0,0.3,0.10259322,exp,0.2727272727272727,0.3366666666666666,0.5
1458,3.0,0.3,0.11952542,exp,0.2857142857142857,0.3368937411794555,0.5
1459,3.0,0.3,0.133333333,exp,0.2857142857142857,0.33704081632653055,0.5
1460,3.0,0.3,0.166666667,exp,0.3076923076923077,0.3429177689594356,0.5
1461,3.0,0.3,0.2,exp,0.3333333333333333,0.3490599903748693,0.5135135135135135
1462,3.0,0.3,0.233333333,exp,0.3333333333333333,0.3606546901670741,0.5172413793103449
1463,3.0,0.3,0.266666667,exp,0.3333333333333333,0.3678240740740741,0.53125
1464,4.0,0.002,0.0001,exp,0.2857142857142857,0.33755668934240357,0.5
1465,4.0,0.002,0.001,exp,0.3333333333333333,0.37563442870261055,0.5384615384615384
1466,4.0,0.01380172,0.0001,exp,0.2631578947368421,0.32664902998236334,0.4838709677419355
1467,4.0,0.01380172,0.001,exp,0.2857142857142857,0.3403273809523809,0.5
1468,4.0,0.01380172,0.01035379,exp,0.38461538461538464,0.39522612237073024,0.5555555555555556
1469,4.0,0.01724966,0.0001,exp,0.2631578947368421,0.325561456234729,0.48148148148148145
1470,4.0,0.01724966,0.001,exp,0.2857142857142857,0.3411743338154276,0.5
1471,4.0,0.01724966,0.01035379,exp,0.36,0.38764956108706106,0.5483870967741935
1472,4.0,0.01724966,0.01380172,exp,0.391304347826087,0.40296358149731853,0.5555555555555556
1473,4.0,0.01891525,0.0001,exp,0.2631578947368421,0.32614184555554526,0.4782608695652174
1474,4.0,0.01891525,0.001,exp,0.2857142857142857,0.3425008126793841,0.5
1475,4.0,0.01891525,0.01035379,exp,0.3333333333333333,0.37705013240727525,0.55
1476,4.0,0.01891525,0.01380172,exp,0.38461538461538464,0.39412764003673095,0.5555555555555556
1477,4.0,0.01891525,0.01724966,exp,0.4166666666666667,0.4218844328489657,0.5714285714285714
1478,4.0,0.01891525,0.0179322,exp,0.4142156862745098,0.4215528029546992,0.5757575757575758
1479,4.0,0.02069759,0.0001,exp,0.25925925925925924,0.32364861329147043,0.4782608695652174
1480,4.0,0.02069759,0.001,exp,0.2857142857142857,0.34172204283811425,0.5
1481,4.0,0.02069759,0.01035379,exp,0.3333333333333333,0.37279162973822416,0.55
1482,4.0,0.02069759,0.01380172,exp,0.36,0.39400949429358517,0.5454545454545454
1483,4.0,0.02069759,0.01724966,exp,0.4,0.40316311634493446,0.5555555555555556
1484,4.0,0.02069759,0.0179322,exp,0.4,0.40810333217340133,0.5555555555555556
1485,4.0,0.02414552,0.0001,exp,0.25925925925925924,0.322698729841587,0.47368421052631576
1486,4.0,0.02414552,0.001,exp,0.2857142857142857,0.34067585214063534,0.5
1487,4.0,0.02414552,0.01035379,exp,0.3333333333333333,0.3717436267436267,0.5384615384615384
1488,4.0,0.02414552,0.01380172,exp,0.3333333333333333,0.3760382276453704,0.5483870967741935
1489,4.0,0.02414552,0.01724966,exp,0.3717105263157895,0.39400949429358517,0.5555555555555556
1490,4.0,0.02414552,0.0179322,exp,0.375,0.39445892911802,0.5555555555555556
1491,4.0,0.02414552,0.02069759,exp,0.4,0.40511869544203627,0.5555555555555556
1492,4.0,0.02759345,0.0001,exp,0.25925925925925924,0.322698729841587,0.47368421052631576
1493,4.0,0.02759345,0.001,exp,0.28285714285714286,0.3379961488727722,0.5
1494,4.0,0.02759345,0.01035379,exp,0.3333333333333333,0.3631438983702916,0.5333333333333333
1495,4.0,0.02759345,0.01380172,exp,0.3333333333333333,0.37502086466067,0.5454545454545454
1496,4.0,0.02759345,0.01724966,exp,0.36,0.3849349410527171,0.5483870967741935
1497,4.0,0.02759345,0.0179322,exp,0.36,0.3865278330845281,0.5483870967741935
1498,4.0,0.02759345,0.02069759,exp,0.3798076923076923,0.3959292559292559,0.5555555555555556
1499,4.0,0.02759345,0.02414552,exp,0.4,0.40608345647408145,0.5555555555555556
1500,4.0,0.03104138,0.0001,exp,0.25925925925925924,0.3220090515545061,0.47368421052631576
1501,4.0,0.03104138,0.001,exp,0.2727272727272727,0.33721938775510196,0.5
1502,4.0,0.03104138,0.01035379,exp,0.3333333333333333,0.35807823129251704,0.52
1503,4.0,0.03104138,0.01380172,exp,0.3333333333333333,0.36860955564562004,0.5384615384615384
1504,4.0,0.03104138,0.01724966,exp,0.3333333333333333,0.37536813100394417,0.5454545454545454
1505,4.0,0.03104138,0.0179322,exp,0.3333333333333333,0.3748734367484367,0.55
1506,4.0,0.03104138,0.02069759,exp,0.36,0.3886811703136523,0.5483870967741935
1507,4.0,0.03104138,0.02414552,exp,0.38461538461538464,0.39664682539682533,0.5555555555555556
1508,4.0,0.03104138,0.02759345,exp,0.4,0.41151675485008815,0.5625
1509,4.0,0.03448931,0.0001,exp,0.25925925925925924,0.3211114917901643,0.47368421052631576
1510,4.0,0.03448931,0.001,exp,0.2727272727272727,0.33563031145896005,0.5
1511,4.0,0.03448931,0.01035379,exp,0.3333333333333333,0.3554895564194872,0.52
1512,4.0,0.03448931,0.01380172,exp,0.3333333333333333,0.3602777777777778,0.5333333333333333
1513,4.0,0.03448931,0.01724966,exp,0.3333333333333333,0.374906335854649,0.5483870967741935
1514,4.0,0.03448931,0.0179322,exp,0.3333333333333333,0.37540670191069403,0.5454545454545454
1515,4.0,0.03448931,0.02069759,exp,0.3333333333333333,0.37720743924350364,0.55
1516,4.0,0.03448931,0.02414552,exp,0.36,0.38888888888888884,0.5510204081632653
1517,4.0,0.03448931,0.02759345,exp,0.38461538461538464,0.3997062601750101,0.5555555555555556
1518,4.0,0.03448931,0.03104138,exp,0.4,0.4141400576110398,0.559322033898305
1519,4.0,0.03448931,0.0333333333,exp,0.42857142857142855,0.4225204483016983,0.5757575757575758
1520,4.0,0.03583051,0.0001,exp,0.25462962962962965,0.3203546448211961,0.47368421052631576
1521,4.0,0.03583051,0.001,exp,0.2727272727272727,0.33563031145896005,0.5
1522,4.0,0.03583051,0.01035379,exp,0.3333333333333333,0.3574896891303141,0.5172413793103449
1523,4.0,0.03583051,0.01380172,exp,0.3333333333333333,0.3617434284457057,0.5384615384615384
1524,4.0,0.03583051,0.01724966,exp,0.3333333333333333,0.37436800752112176,0.5384615384615384
1525,4.0,0.03583051,0.0179322,exp,0.3333333333333333,0.3746175699300699,0.5454545454545454
1526,4.0,0.03583051,0.02069759,exp,0.3333333333333333,0.3760382276453704,0.5483870967741935
1527,4.0,0.03583051,0.02414552,exp,0.36,0.38793017239270744,0.5483870967741935
1528,4.0,0.03583051,0.02759345,exp,0.3771551724137931,0.39258978451591275,0.5555555555555556
1529,4.0,0.03583051,0.03104138,exp,0.4,0.40248606191788006,0.5555555555555556
1530,4.0,0.03583051,0.0333333333,exp,0.4074074074074074,0.4164880952380952,0.574468085106383
1531,4.0,0.03583051,0.03448931,exp,0.4166666666666667,0.41962083731564254,0.5769230769230769
1532,4.0,0.03583051,0.03486441,exp,0.42857142857142855,0.42166829382738474,0.5833333333333334
1533,4.0,0.03793724,0.0001,exp,0.25,0.31949483497102543,0.4666666666666667
