,beta,jaccard_sim,rbo
0,2.647514962691762e-287,0.3333333333333333,0.3761887504856255
1,2.6383681938100537e-237,0.3333333333333333,0.3761887504856255
2,5.646680062513505e-217,0.3333333333333333,0.3761887504856255
3,2.439572672531502e-185,0.3333333333333333,0.3761887504856255
4,4.143867422277281e-151,0.3333333333333333,0.3761887504856255
5,7.789107125911535e-149,0.3333333333333333,0.3761887504856255
6,6.4784453406616425e-139,0.3333333333333333,0.3761887504856255
7,1.1929991392173791e-133,0.3333333333333333,0.3761887504856255
8,2.2514361302243263e-129,0.3333333333333333,0.3761887504856255
9,2.612530896292051e-126,0.3333333333333333,0.3761887504856255
10,1.0313961571360066e-116,0.3333333333333333,0.3761887504856255
11,3.0622479979044803e-114,0.3333333333333333,0.3761887504856255
12,1.9263881896988836e-112,0.3333333333333333,0.3761887504856255
13,3.9878045058897383e-104,0.3333333333333333,0.3761887504856255
14,5.246713160247179e-104,0.3333333333333333,0.3761887504856255
15,6.178966709244184e-101,0.3333333333333333,0.3761887504856255
16,1.1331620134184982e-99,0.3333333333333333,0.3761887504856255
17,4.322996483509121e-99,0.3333333333333333,0.3761887504856255
18,8.343889875165136e-96,0.3333333333333333,0.3761887504856255
19,1.4337044503837384e-93,0.3333333333333333,0.3761887504856255
20,3.0609340331970284e-92,0.3333333333333333,0.3761887504856255
21,5.547800135402625e-92,0.3333333333333333,0.3761887504856255
22,2.5892148764669734e-91,0.3333333333333333,0.3761887504856255
23,2.0107474025529744e-90,0.3333333333333333,0.3761887504856255
24,1.4414067462338195e-88,0.3333333333333333,0.3761887504856255
25,1.0909864334002654e-87,0.3333333333333333,0.3761887504856255
26,6.373980347698249e-85,0.3333333333333333,0.3761887504856255
27,5.820340380452935e-82,0.3333333333333333,0.3761887504856255
28,5.849414608610283e-80,0.3333333333333333,0.3761887504856255
29,1.2066819011028375e-79,0.3333333333333333,0.3761887504856255
30,3.3521627715779826e-77,0.3333333333333333,0.3761887504856255
31,3.972475933987455e-76,0.3333333333333333,0.3761887504856255
32,4.8815086909272704e-76,0.3333333333333333,0.3761887504856255
33,7.855064784371148e-76,0.3333333333333333,0.3761887504856255
34,9.063827483634454e-70,0.3333333333333333,0.3761887504856255
35,9.657995338221019e-70,0.3333333333333333,0.3761887504856255
36,3.974268364050759e-69,0.3333333333333333,0.3761887504856255
37,7.100043367633414e-67,0.3333333333333333,0.3761887504856255
38,1.2241913809033881e-64,0.3333333333333333,0.3761887504856255
39,1.683293150776165e-64,0.3333333333333333,0.3761887504856255
40,2.0009370468092522e-64,0.3333333333333333,0.3761887504856255
41,3.327448823402018e-64,0.3333333333333333,0.3761887504856255
42,2.801418231297416e-63,0.3333333333333333,0.3761887504856255
43,2.887152764164048e-61,0.3333333333333333,0.3761887504856255
44,3.28321114104931e-61,0.3333333333333333,0.3761887504856255
45,3.3118768656095886e-60,0.3333333333333333,0.3761887504856255
46,4.8581122678764055e-60,0.3333333333333333,0.3761887504856255
47,5.7137636257638645e-59,0.3333333333333333,0.3761887504856255
48,8.82897821499317e-59,0.3333333333333333,0.3761887504856255
49,8.23575370711331e-58,0.3333333333333333,0.3761887504856255
50,1.0683895409553081e-57,0.3333333333333333,0.3761887504856255
51,5.24639285258049e-57,0.3333333333333333,0.3761887504856255
52,5.563832394502072e-57,0.3333333333333333,0.3761887504856255
53,6.262774735587555e-57,0.3333333333333333,0.3761887504856255
54,1.9360408829048886e-55,0.3333333333333333,0.3761887504856255
55,2.137476525919871e-55,0.3333333333333333,0.3761887504856255
56,2.372582571517975e-55,0.3333333333333333,0.3761887504856255
57,1.7336796868241445e-54,0.3333333333333333,0.3761887504856255
58,1.7804773881303112e-54,0.3333333333333333,0.3761887504856255
59,4.938399545766647e-54,0.3333333333333333,0.3761887504856255
60,8.40358219427859e-54,0.3333333333333333,0.3761887504856255
61,9.663487765171148e-52,0.3333333333333333,0.3761887504856255
62,1.6075823756573342e-51,0.3333333333333333,0.3761887504856255
63,1.6738879933369256e-51,0.3333333333333333,0.3761887504856255
64,1.8513417317896662e-51,0.3333333333333333,0.3761887504856255
65,7.433686104674594e-51,0.3333333333333333,0.3761887504856255
66,9.726401129127942e-51,0.3333333333333333,0.3761887504856255
67,1.585272950714554e-50,0.3333333333333333,0.3761887504856255
68,1.0969688201648008e-49,0.3333333333333333,0.3761887504856255
69,1.1799298564414843e-49,0.3333333333333333,0.3761887504856255
70,1.879814125503517e-49,0.3333333333333333,0.3761887504856255
71,5.679061982319979e-49,0.3333333333333333,0.3761887504856255
72,8.176924226960529e-49,0.3333333333333333,0.3761887504856255
73,2.275660752114512e-48,0.3333333333333333,0.3761887504856255
74,1.8368093505038397e-47,0.3333333333333333,0.3761887504856255
75,3.894543106926607e-47,0.3333333333333333,0.3761887504856255
76,4.52328516550479e-46,0.3333333333333333,0.3761887504856255
77,5.9768700648347585e-46,0.3333333333333333,0.3761887504856255
78,2.4612932786116345e-45,0.3333333333333333,0.3761887504856255
79,4.262153174454545e-44,0.3333333333333333,0.3761887504856255
80,3.1868938834403597e-43,0.3333333333333333,0.3761887504856255
81,3.4252996141605143e-43,0.3333333333333333,0.3761887504856255
82,3.7563235002589785e-43,0.3333333333333333,0.3761887504856255
83,6.19884769639304e-43,0.3333333333333333,0.3761887504856255
84,1.0359102564926976e-42,0.3333333333333333,0.3761887504856255
85,2.950123599495405e-42,0.3333333333333333,0.3761887504856255
86,4.1141865568820103e-42,0.3333333333333333,0.3761887504856255
87,5.07535446122498e-41,0.3333333333333333,0.3761887504856255
88,5.913563693192422e-40,0.3333333333333333,0.3761887504856255
89,3.820738692786357e-39,0.3333333333333333,0.3761887504856255
90,5.3025708025794705e-39,0.3333333333333333,0.3761887504856255
91,8.373886988290686e-38,0.3333333333333333,0.3761887504856255
92,2.1421807326321827e-37,0.3333333333333333,0.3761887504856255
93,2.33558910119451e-37,0.3333333333333333,0.3761887504856255
94,2.5535630791299655e-37,0.3333333333333333,0.3761887504856255
95,3.573641594728139e-37,0.3333333333333333,0.3761887504856255
96,6.804540537922592e-37,0.3333333333333333,0.3761887504856255
97,9.260001483620778e-37,0.3333333333333333,0.3761887504856255
98,2.9508531839081663e-36,0.3333333333333333,0.3761887504856255
99,3.634503588597553e-36,0.3333333333333333,0.3761887504856255
100,3.815384066210257e-36,0.3333333333333333,0.3761887504856255
101,3.8357232336344196e-36,0.3333333333333333,0.3761887504856255
102,7.581146630151076e-36,0.3333333333333333,0.3761887504856255
103,5.242674493708427e-35,0.3333333333333333,0.3761887504856255
104,1.0598466019338285e-34,0.3333333333333333,0.3761887504856255
105,2.5598878078996996e-34,0.3333333333333333,0.3761887504856255
106,6.0219508510254566e-33,0.3333333333333333,0.3761887504856255
107,1.4166880939754518e-32,0.3333333333333333,0.3761887504856255
108,4.3257307044591337e-32,0.3333333333333333,0.3761887504856255
109,4.545107218893279e-32,0.3333333333333333,0.3761887504856255
110,1.3570911549171418e-30,0.3333333333333333,0.3761887504856255
111,5.3247181300595374e-30,0.3333333333333333,0.3761887504856255
112,8.953994151680276e-30,0.3333333333333333,0.3761887504856255
113,9.829518778417201e-30,0.3333333333333333,0.3761887504856255
114,1.3755718105505235e-29,0.3333333333333333,0.3761887504856255
115,4.3590426383776954e-29,0.3333333333333333,0.3761887504856255
116,1.0326501833946167e-28,0.3333333333333333,0.3761887504856255
117,1.9299803823453166e-28,0.3333333333333333,0.3761887504856255
118,6.970103685997245e-28,0.3333333333333333,0.3761887504856255
119,2.3652276751443346e-27,0.3333333333333333,0.3761887504856255
120,2.111316596997063e-26,0.3333333333333333,0.3761887504856255
121,3.183533657824733e-26,0.3333333333333333,0.3761887504856255
122,2.2770650918866347e-25,0.3333333333333333,0.3761887504856255
123,3.9254869517396173e-25,0.3333333333333333,0.3761887504856255
124,7.314469312161988e-25,0.3333333333333333,0.3761887504856255
125,6.924122495191587e-23,0.3333333333333333,0.3761887504856255
126,7.830269556920267e-23,0.3333333333333333,0.3761887504856255
127,1.355846300617554e-22,0.3333333333333333,0.3761887504856255
128,2.4610305004618663e-22,0.3333333333333333,0.3761887504856255
129,9.720908356151235e-22,0.3333333333333333,0.3761887504856255
130,1.2325209791876635e-21,0.3333333333333333,0.3761887504856255
131,1.8546821502979604e-21,0.3333333333333333,0.3761887504856255
132,5.632867018620591e-21,0.3333333333333333,0.3761887504856255
133,1.1308691441123365e-20,0.3333333333333333,0.3761887504856255
134,1.4961261877097552e-20,0.3333333333333333,0.3761887504856255
135,2.75223353297088e-20,0.3333333333333333,0.3761887504856255
136,3.378236857210227e-20,0.3333333333333333,0.3761887504856255
137,6.158573788714919e-20,0.3333333333333333,0.3761887504856255
138,1.9878066828776972e-19,0.3333333333333333,0.3761887504856255
139,2.442144540265228e-19,0.3333333333333333,0.3761887504856255
140,7.361591107281817e-19,0.3333333333333333,0.3761887504856255
141,5.1170979920268385e-18,0.3333333333333333,0.3761887504856255
142,6.024813720052734e-18,0.3333333333333333,0.3761887504856255
143,4.8042390284440034e-17,0.3333333333333333,0.3761887504856255
144,5.4589236840485676e-17,0.3333333333333333,0.3761887504856255
145,5.872838435366288e-17,0.3333333333333333,0.3761887504856255
146,1.2970495071706173e-16,0.3333333333333333,0.3761887504856255
147,1.4123864704071914e-16,0.3333333333333333,0.3761887504856255
148,2.0158448528393963e-16,0.3333333333333333,0.3761887504856255
149,2.897530712167932e-16,0.3333333333333333,0.3761887504856255
150,1.6662512945514182e-15,0.3333333333333333,0.3761887504856255
151,5.1251963060594693e-14,0.3333333333333333,0.3761887504856255
152,2.709369912097393e-13,0.3333333333333333,0.3761887504856255
153,1.0970024469217749e-12,0.3333333333333333,0.3761887504856255
154,3.582286065476589e-12,0.3333333333333333,0.3761887504856255
155,9.142493115549839e-12,0.3333333333333333,0.3761887504856255
156,2.9153590943452534e-11,0.3333333333333333,0.3761887504856255
