,L,mu,theta,forget_func,jaccard_sim
123,11.0,0.4,0.1,pow,0.2903225806451613
124,11.0,0.4,0.3,exp,0.3333333333333333
125,11.0,0.4,0.3,pow,0.29411764705882354
126,11.0,0.4,0.5,exp,0.0
127,11.0,0.4,0.5,pow,0.0
128,11.0,0.6,0.05,exp,0.2727272727272727
129,11.0,0.6,0.05,pow,0.28285714285714286
130,11.0,0.6,0.1,exp,0.2727272727272727
131,11.0,0.6,0.1,pow,0.2857142857142857
132,11.0,0.6,0.3,exp,0.28801843317972353
133,11.0,0.6,0.3,pow,0.30434782608695654
134,11.0,0.6,0.5,exp,0.3333333333333333
135,11.0,0.6,0.5,pow,0.3103448275862069
136,11.0,0.8,0.05,exp,0.26969696969696966
137,11.0,0.8,0.05,pow,0.2727272727272727
138,11.0,0.8,0.1,exp,0.2727272727272727
139,11.0,0.8,0.1,pow,0.2727272727272727
140,11.0,0.8,0.3,exp,0.2727272727272727
141,11.0,0.8,0.3,pow,0.2727272727272727
142,11.0,0.8,0.5,exp,0.2792207792207792
143,11.0,0.8,0.5,pow,0.29411764705882354
144,13.0,0.4,0.05,exp,0.2857142857142857
145,13.0,0.4,0.05,pow,0.2857142857142857
146,13.0,0.4,0.1,exp,0.29411764705882354
147,13.0,0.4,0.1,pow,0.29411764705882354
148,13.0,0.4,0.3,exp,0.3333333333333333
149,13.0,0.4,0.3,pow,0.29411764705882354
150,13.0,0.4,0.5,exp,0.0
151,13.0,0.4,0.5,pow,0.0
152,13.0,0.6,0.05,exp,0.2727272727272727
153,13.0,0.6,0.05,pow,0.2857142857142857
154,13.0,0.6,0.1,exp,0.2727272727272727
155,13.0,0.6,0.1,pow,0.28801843317972353
156,13.0,0.6,0.3,exp,0.2922201138519924
157,13.0,0.6,0.3,pow,0.30434782608695654
158,13.0,0.6,0.5,exp,0.3333333333333333
159,13.0,0.6,0.5,pow,0.3103448275862069
160,13.0,0.8,0.05,exp,0.2727272727272727
161,13.0,0.8,0.05,pow,0.2727272727272727
162,13.0,0.8,0.1,exp,0.2727272727272727
163,13.0,0.8,0.1,pow,0.2727272727272727
164,13.0,0.8,0.3,exp,0.2727272727272727
165,13.0,0.8,0.3,pow,0.28
166,13.0,0.8,0.5,exp,0.2857142857142857
167,13.0,0.8,0.5,pow,0.29411764705882354
168,15.0,0.4,0.05,exp,0.2857142857142857
169,15.0,0.4,0.05,pow,0.2857142857142857
170,15.0,0.4,0.1,exp,0.29705882352941176
171,15.0,0.4,0.1,pow,0.2903225806451613
172,15.0,0.4,0.3,exp,0.3333333333333333
173,15.0,0.4,0.3,pow,0.29411764705882354
174,15.0,0.4,0.5,exp,0.0
175,15.0,0.4,0.5,pow,0.0
176,15.0,0.6,0.05,exp,0.2727272727272727
177,15.0,0.6,0.05,pow,0.2857142857142857
178,15.0,0.6,0.1,exp,0.2857142857142857
179,15.0,0.6,0.1,pow,0.2857142857142857
180,15.0,0.6,0.3,exp,0.3021739130434783
181,15.0,0.6,0.3,pow,0.3060200668896321
182,15.0,0.6,0.5,exp,0.3333333333333333
183,15.0,0.6,0.5,pow,0.3103448275862069
184,15.0,0.8,0.05,exp,0.2727272727272727
185,15.0,0.8,0.05,pow,0.2727272727272727
186,15.0,0.8,0.1,exp,0.2727272727272727
187,15.0,0.8,0.1,pow,0.2727272727272727
188,15.0,0.8,0.3,exp,0.2792207792207792
189,15.0,0.8,0.3,pow,0.28285714285714286
190,15.0,0.8,0.5,exp,0.2857142857142857
191,15.0,0.8,0.5,pow,0.2922201138519924
192,17.0,0.4,0.05,exp,0.29411764705882354
193,17.0,0.4,0.05,pow,0.28801843317972353
194,17.0,0.4,0.1,exp,0.29411764705882354
195,17.0,0.4,0.1,pow,0.28801843317972353
196,17.0,0.4,0.3,exp,0.3333333333333333
197,17.0,0.4,0.3,pow,0.29705882352941176
198,17.0,0.4,0.5,exp,0.0
199,17.0,0.4,0.5,pow,0.0
200,17.0,0.6,0.05,exp,0.2792207792207792
201,17.0,0.6,0.05,pow,0.2857142857142857
202,17.0,0.6,0.1,exp,0.2857142857142857
203,17.0,0.6,0.1,pow,0.28801843317972353
204,17.0,0.6,0.3,exp,0.30434782608695654
205,17.0,0.6,0.3,pow,0.30434782608695654
206,17.0,0.6,0.5,exp,0.3333333333333333
207,17.0,0.6,0.5,pow,0.3103448275862069
208,17.0,0.8,0.05,exp,0.2727272727272727
209,17.0,0.8,0.05,pow,0.2727272727272727
210,17.0,0.8,0.1,exp,0.2727272727272727
211,17.0,0.8,0.1,pow,0.2727272727272727
212,17.0,0.8,0.3,exp,0.2857142857142857
213,17.0,0.8,0.3,pow,0.2857142857142857
214,17.0,0.8,0.5,exp,0.2857142857142857
215,17.0,0.8,0.5,pow,0.2922201138519924
216,19.0,0.4,0.05,exp,0.3
217,19.0,0.4,0.05,pow,0.28801843317972353
218,19.0,0.4,0.1,exp,0.30434782608695654
219,19.0,0.4,0.1,pow,0.28801843317972353
220,19.0,0.4,0.3,exp,0.3333333333333333
221,19.0,0.4,0.3,pow,0.29411764705882354
222,19.0,0.4,0.5,exp,0.0
223,19.0,0.4,0.5,pow,0.0
224,19.0,0.6,0.05,exp,0.2857142857142857
225,19.0,0.6,0.05,pow,0.2857142857142857
226,19.0,0.6,0.1,exp,0.2857142857142857
227,19.0,0.6,0.1,pow,0.2903225806451613
228,19.0,0.6,0.3,exp,0.30434782608695654
229,19.0,0.6,0.3,pow,0.30434782608695654
230,19.0,0.6,0.5,exp,0.3333333333333333
231,19.0,0.6,0.5,pow,0.3103448275862069
232,19.0,0.8,0.05,exp,0.2727272727272727
233,19.0,0.8,0.05,pow,0.2727272727272727
234,19.0,0.8,0.1,exp,0.2727272727272727
235,19.0,0.8,0.1,pow,0.2727272727272727
236,19.0,0.8,0.3,exp,0.2857142857142857
237,19.0,0.8,0.3,pow,0.2857142857142857
238,19.0,0.8,0.5,exp,0.2903225806451613
239,19.0,0.8,0.5,pow,0.2903225806451613
240,21.0,0.4,0.05,exp,0.30434782608695654
241,21.0,0.4,0.05,pow,0.2903225806451613
242,21.0,0.4,0.1,exp,0.3076923076923077
243,21.0,0.4,0.1,pow,0.2857142857142857
244,21.0,0.4,0.3,exp,0.3333333333333333
245,21.0,0.4,0.3,pow,0.29705882352941176
246,21.0,0.4,0.5,exp,0.0
247,21.0,0.4,0.5,pow,0.0
248,21.0,0.6,0.05,exp,0.2857142857142857
249,21.0,0.6,0.05,pow,0.2857142857142857
250,21.0,0.6,0.1,exp,0.2857142857142857
251,21.0,0.6,0.1,pow,0.2903225806451613
252,21.0,0.6,0.3,exp,0.3090185676392573
253,21.0,0.6,0.3,pow,0.30434782608695654
254,21.0,0.6,0.5,exp,0.3333333333333333
255,21.0,0.6,0.5,pow,0.3103448275862069
256,21.0,0.8,0.05,exp,0.2727272727272727
257,21.0,0.8,0.05,pow,0.2727272727272727
258,21.0,0.8,0.1,exp,0.2792207792207792
259,21.0,0.8,0.1,pow,0.2727272727272727
260,21.0,0.8,0.3,exp,0.2857142857142857
261,21.0,0.8,0.3,pow,0.2857142857142857
262,21.0,0.8,0.5,exp,0.29411764705882354
263,21.0,0.8,0.5,pow,0.2922201138519924
264,23.0,0.4,0.05,exp,0.3
265,23.0,0.4,0.05,pow,0.2903225806451613
266,23.0,0.4,0.1,exp,0.3076923076923077
267,23.0,0.4,0.1,pow,0.2857142857142857
268,23.0,0.4,0.3,exp,0.3333333333333333
269,23.0,0.4,0.3,pow,0.29705882352941176
270,23.0,0.4,0.5,exp,0.0
271,23.0,0.4,0.5,pow,0.0
272,23.0,0.6,0.05,exp,0.2857142857142857
273,23.0,0.6,0.05,pow,0.2857142857142857
274,23.0,0.6,0.1,exp,0.28801843317972353
275,23.0,0.6,0.1,pow,0.2922201138519924
276,23.0,0.6,0.3,exp,0.3103448275862069
277,23.0,0.6,0.3,pow,0.30434782608695654
278,23.0,0.6,0.5,exp,0.3333333333333333
279,23.0,0.6,0.5,pow,0.3103448275862069
280,23.0,0.8,0.05,exp,0.2727272727272727
281,23.0,0.8,0.05,pow,0.2727272727272727
282,23.0,0.8,0.1,exp,0.2792207792207792
283,23.0,0.8,0.1,pow,0.2857142857142857
284,23.0,0.8,0.3,exp,0.2857142857142857
285,23.0,0.8,0.3,pow,0.2857142857142857
286,23.0,0.8,0.5,exp,0.29411764705882354
287,23.0,0.8,0.5,pow,0.2922201138519924
288,25.0,0.4,0.05,exp,0.30434782608695654
289,25.0,0.4,0.05,pow,0.2903225806451613
290,25.0,0.4,0.1,exp,0.3103448275862069
291,25.0,0.4,0.1,pow,0.2857142857142857
292,25.0,0.4,0.3,exp,0.3333333333333333
293,25.0,0.4,0.3,pow,0.29705882352941176
294,25.0,0.4,0.5,exp,0.0
295,25.0,0.4,0.5,pow,0.0
296,25.0,0.6,0.05,exp,0.2857142857142857
297,25.0,0.6,0.05,pow,0.2857142857142857
298,25.0,0.6,0.1,exp,0.2903225806451613
299,25.0,0.6,0.1,pow,0.29411764705882354
300,25.0,0.6,0.3,exp,0.3333333333333333
301,25.0,0.6,0.3,pow,0.3076923076923077
302,25.0,0.6,0.5,exp,0.3333333333333333
303,25.0,0.6,0.5,pow,0.3103448275862069
304,25.0,0.8,0.05,exp,0.2727272727272727
305,25.0,0.8,0.05,pow,0.2857142857142857
306,25.0,0.8,0.1,exp,0.2727272727272727
307,25.0,0.8,0.1,pow,0.28
308,25.0,0.8,0.3,exp,0.2857142857142857
309,25.0,0.8,0.3,pow,0.2857142857142857
310,25.0,0.8,0.5,exp,0.29411764705882354
311,25.0,0.8,0.5,pow,0.2922201138519924
312,27.0,0.4,0.05,exp,0.30434782608695654
313,27.0,0.4,0.05,pow,0.28801843317972353
314,27.0,0.4,0.1,exp,0.3218390804597701
315,27.0,0.4,0.1,pow,0.2857142857142857
316,27.0,0.4,0.3,exp,0.3333333333333333
317,27.0,0.4,0.3,pow,0.3
318,27.0,0.4,0.5,exp,0.0
319,27.0,0.4,0.5,pow,0.0
320,27.0,0.6,0.05,exp,0.2857142857142857
321,27.0,0.6,0.05,pow,0.2857142857142857
322,27.0,0.6,0.1,exp,0.29411764705882354
323,27.0,0.6,0.1,pow,0.29411764705882354
324,27.0,0.6,0.3,exp,0.3333333333333333
325,27.0,0.6,0.3,pow,0.3076923076923077
326,27.0,0.6,0.5,exp,0.3333333333333333
327,27.0,0.6,0.5,pow,0.3103448275862069
328,27.0,0.8,0.05,exp,0.2727272727272727
329,27.0,0.8,0.05,pow,0.28285714285714286
330,27.0,0.8,0.1,exp,0.2792207792207792
331,27.0,0.8,0.1,pow,0.28285714285714286
332,27.0,0.8,0.3,exp,0.2857142857142857
333,27.0,0.8,0.3,pow,0.2857142857142857
334,27.0,0.8,0.5,exp,0.3021739130434783
335,27.0,0.8,0.5,pow,0.29411764705882354
336,29.0,0.4,0.05,exp,0.3060200668896321
337,29.0,0.4,0.05,pow,0.2903225806451613
338,29.0,0.4,0.1,exp,0.3333333333333333
339,29.0,0.4,0.1,pow,0.2857142857142857
340,29.0,0.4,0.3,exp,0.3333333333333333
341,29.0,0.4,0.3,pow,0.3
342,29.0,0.4,0.5,exp,0.0
343,29.0,0.4,0.5,pow,0.0
344,29.0,0.6,0.05,exp,0.28801843317972353
345,29.0,0.6,0.05,pow,0.2857142857142857
346,29.0,0.6,0.1,exp,0.29705882352941176
347,29.0,0.6,0.1,pow,0.29411764705882354
348,29.0,0.6,0.3,exp,0.3333333333333333
349,29.0,0.6,0.3,pow,0.3076923076923077
350,29.0,0.6,0.5,exp,0.3333333333333333
351,29.0,0.6,0.5,pow,0.3103448275862069
352,29.0,0.8,0.05,exp,0.2857142857142857
353,29.0,0.8,0.05,pow,0.2857142857142857
354,29.0,0.8,0.1,exp,0.2857142857142857
355,29.0,0.8,0.1,pow,0.2857142857142857
356,29.0,0.8,0.3,exp,0.28801843317972353
357,29.0,0.8,0.3,pow,0.2857142857142857
358,29.0,0.8,0.5,exp,0.3076923076923077
359,29.0,0.8,0.5,pow,0.29411764705882354
360,31.0,0.4,0.05,exp,0.3076923076923077
361,31.0,0.4,0.05,pow,0.2903225806451613
362,31.0,0.4,0.1,exp,0.3333333333333333
363,31.0,0.4,0.1,pow,0.2857142857142857
364,31.0,0.4,0.3,exp,0.3333333333333333
365,31.0,0.4,0.3,pow,0.3
366,31.0,0.4,0.5,exp,0.0
367,31.0,0.4,0.5,pow,0.0
368,31.0,0.6,0.05,exp,0.2903225806451613
369,31.0,0.6,0.05,pow,0.2903225806451613
370,31.0,0.6,0.1,exp,0.3
371,31.0,0.6,0.1,pow,0.29411764705882354
372,31.0,0.6,0.3,exp,0.3333333333333333
373,31.0,0.6,0.3,pow,0.3076923076923077
374,31.0,0.6,0.5,exp,0.3333333333333333
375,31.0,0.6,0.5,pow,0.3103448275862069
376,31.0,0.8,0.05,exp,0.2857142857142857
377,31.0,0.8,0.05,pow,0.28285714285714286
378,31.0,0.8,0.1,exp,0.2857142857142857
379,31.0,0.8,0.1,pow,0.2857142857142857
380,31.0,0.8,0.3,exp,0.2903225806451613
381,31.0,0.8,0.3,pow,0.2857142857142857
382,31.0,0.8,0.5,exp,0.3060200668896321
383,31.0,0.8,0.5,pow,0.29411764705882354
384,33.0,0.4,0.05,exp,0.3103448275862069
385,33.0,0.4,0.05,pow,0.2903225806451613
386,33.0,0.4,0.1,exp,0.3333333333333333
387,33.0,0.4,0.1,pow,0.2857142857142857
388,33.0,0.4,0.3,exp,0.3333333333333333
389,33.0,0.4,0.3,pow,0.29705882352941176
390,33.0,0.4,0.5,exp,0.0
391,33.0,0.4,0.5,pow,0.0
392,33.0,0.6,0.05,exp,0.29411764705882354
393,33.0,0.6,0.05,pow,0.2903225806451613
394,33.0,0.6,0.1,exp,0.30434782608695654
395,33.0,0.6,0.1,pow,0.29411764705882354
396,33.0,0.6,0.3,exp,0.3333333333333333
397,33.0,0.6,0.3,pow,0.3090185676392573
398,33.0,0.6,0.5,exp,0.3333333333333333
399,33.0,0.6,0.5,pow,0.3103448275862069
400,33.0,0.8,0.05,exp,0.2857142857142857
401,33.0,0.8,0.05,pow,0.2857142857142857
402,33.0,0.8,0.1,exp,0.2857142857142857
403,33.0,0.8,0.1,pow,0.2857142857142857
404,33.0,0.8,0.3,exp,0.2903225806451613
405,33.0,0.8,0.3,pow,0.2857142857142857
406,33.0,0.8,0.5,exp,0.3076923076923077
407,33.0,0.8,0.5,pow,0.29411764705882354
408,35.0,0.4,0.05,exp,0.3103448275862069
409,35.0,0.4,0.05,pow,0.2857142857142857
410,35.0,0.4,0.1,exp,0.3333333333333333
411,35.0,0.4,0.1,pow,0.2857142857142857
412,35.0,0.4,0.3,exp,0.3333333333333333
413,35.0,0.4,0.3,pow,0.29705882352941176
414,35.0,0.4,0.5,exp,0.0
415,35.0,0.4,0.5,pow,0.0
416,35.0,0.6,0.05,exp,0.3
417,35.0,0.6,0.05,pow,0.2903225806451613
418,35.0,0.6,0.1,exp,0.3076923076923077
419,35.0,0.6,0.1,pow,0.29411764705882354
420,35.0,0.6,0.3,exp,0.3333333333333333
421,35.0,0.6,0.3,pow,0.3090185676392573
422,35.0,0.6,0.5,exp,0.3333333333333333
423,35.0,0.6,0.5,pow,0.3103448275862069
424,35.0,0.8,0.05,exp,0.2857142857142857
425,35.0,0.8,0.05,pow,0.2857142857142857
426,35.0,0.8,0.1,exp,0.2857142857142857
427,35.0,0.8,0.1,pow,0.2857142857142857
428,35.0,0.8,0.3,exp,0.2903225806451613
429,35.0,0.8,0.3,pow,0.2857142857142857
430,35.0,0.8,0.5,exp,0.3076923076923077
431,35.0,0.8,0.5,pow,0.29411764705882354
432,37.0,0.4,0.05,exp,0.3218390804597701
433,37.0,0.4,0.05,pow,0.2857142857142857
434,37.0,0.4,0.1,exp,0.3333333333333333
435,37.0,0.4,0.1,pow,0.2857142857142857
436,37.0,0.4,0.3,exp,0.3333333333333333
437,37.0,0.4,0.3,pow,0.29705882352941176
438,37.0,0.4,0.5,exp,0.0
439,37.0,0.4,0.5,pow,0.0
440,37.0,0.6,0.05,exp,0.3021739130434783
441,37.0,0.6,0.05,pow,0.2903225806451613
442,37.0,0.6,0.1,exp,0.3076923076923077
443,37.0,0.6,0.1,pow,0.29411764705882354
444,37.0,0.6,0.3,exp,0.3333333333333333
445,37.0,0.6,0.3,pow,0.3090185676392573
446,37.0,0.6,0.5,exp,0.3333333333333333
447,37.0,0.6,0.5,pow,0.3103448275862069
448,37.0,0.8,0.05,exp,0.2857142857142857
449,37.0,0.8,0.05,pow,0.2857142857142857
450,37.0,0.8,0.1,exp,0.2857142857142857
451,37.0,0.8,0.1,pow,0.2857142857142857
452,37.0,0.8,0.3,exp,0.2903225806451613
453,37.0,0.8,0.3,pow,0.2857142857142857
454,37.0,0.8,0.5,exp,0.3076923076923077
455,37.0,0.8,0.5,pow,0.29411764705882354
456,39.0,0.4,0.05,exp,0.3218390804597701
457,39.0,0.4,0.05,pow,0.2857142857142857
458,39.0,0.4,0.1,exp,0.3333333333333333
459,39.0,0.4,0.1,pow,0.28801843317972353
460,39.0,0.4,0.3,exp,0.3333333333333333
461,39.0,0.4,0.3,pow,0.29705882352941176
462,39.0,0.4,0.5,exp,0.0
463,39.0,0.4,0.5,pow,0.0
464,39.0,0.6,0.05,exp,0.3021739130434783
465,39.0,0.6,0.05,pow,0.2903225806451613
466,39.0,0.6,0.1,exp,0.3076923076923077
467,39.0,0.6,0.1,pow,0.29411764705882354
468,39.0,0.6,0.3,exp,0.3333333333333333
469,39.0,0.6,0.3,pow,0.3090185676392573
470,39.0,0.6,0.5,exp,0.3333333333333333
471,39.0,0.6,0.5,pow,0.3103448275862069
472,39.0,0.8,0.05,exp,0.2857142857142857
473,39.0,0.8,0.05,pow,0.2857142857142857
474,39.0,0.8,0.1,exp,0.2857142857142857
475,39.0,0.8,0.1,pow,0.2857142857142857
476,39.0,0.8,0.3,exp,0.29411764705882354
477,39.0,0.8,0.3,pow,0.2857142857142857
478,39.0,0.8,0.5,exp,0.3076923076923077
479,39.0,0.8,0.5,pow,0.29411764705882354
480,41.0,0.4,0.05,exp,0.3333333333333333
481,41.0,0.4,0.05,pow,0.2857142857142857
482,41.0,0.4,0.1,exp,0.3333333333333333
483,41.0,0.4,0.1,pow,0.2857142857142857
484,41.0,0.4,0.3,exp,0.3333333333333333
485,41.0,0.4,0.3,pow,0.29705882352941176
486,41.0,0.4,0.5,exp,0.0
487,41.0,0.4,0.5,pow,0.0
488,41.0,0.6,0.05,exp,0.3021739130434783
489,41.0,0.6,0.05,pow,0.2903225806451613
490,41.0,0.6,0.1,exp,0.3076923076923077
491,41.0,0.6,0.1,pow,0.29411764705882354
492,41.0,0.6,0.3,exp,0.3333333333333333
493,41.0,0.6,0.3,pow,0.3090185676392573
494,41.0,0.6,0.5,exp,0.3333333333333333
495,41.0,0.6,0.5,pow,0.3103448275862069
496,41.0,0.8,0.05,exp,0.2857142857142857
497,41.0,0.8,0.05,pow,0.2857142857142857
498,41.0,0.8,0.1,exp,0.2857142857142857
499,41.0,0.8,0.1,pow,0.2857142857142857
500,41.0,0.8,0.3,exp,0.3021739130434783
501,41.0,0.8,0.3,pow,0.2857142857142857
502,41.0,0.8,0.5,exp,0.3090185676392573
503,41.0,0.8,0.5,pow,0.29411764705882354
504,43.0,0.4,0.05,exp,0.3333333333333333
505,43.0,0.4,0.05,pow,0.2857142857142857
506,43.0,0.4,0.1,exp,0.3333333333333333
507,43.0,0.4,0.1,pow,0.2857142857142857
508,43.0,0.4,0.3,exp,0.3333333333333333
509,43.0,0.4,0.3,pow,0.29705882352941176
510,43.0,0.4,0.5,exp,0.0
511,43.0,0.4,0.5,pow,0.0
512,43.0,0.6,0.05,exp,0.3021739130434783
513,43.0,0.6,0.05,pow,0.2903225806451613
514,43.0,0.6,0.1,exp,0.3076923076923077
515,43.0,0.6,0.1,pow,0.29411764705882354
516,43.0,0.6,0.3,exp,0.3333333333333333
517,43.0,0.6,0.3,pow,0.3090185676392573
518,43.0,0.6,0.5,exp,0.3333333333333333
519,43.0,0.6,0.5,pow,0.3103448275862069
520,43.0,0.8,0.05,exp,0.2857142857142857
521,43.0,0.8,0.05,pow,0.2857142857142857
522,43.0,0.8,0.1,exp,0.2857142857142857
523,43.0,0.8,0.1,pow,0.2857142857142857
524,43.0,0.8,0.3,exp,0.29705882352941176
525,43.0,0.8,0.3,pow,0.2857142857142857
526,43.0,0.8,0.5,exp,0.3103448275862069
527,43.0,0.8,0.5,pow,0.29411764705882354
528,45.0,0.4,0.05,exp,0.3333333333333333
529,45.0,0.4,0.05,pow,0.2857142857142857
530,45.0,0.4,0.1,exp,0.3333333333333333
531,45.0,0.4,0.1,pow,0.2857142857142857
532,45.0,0.4,0.3,exp,0.3333333333333333
533,45.0,0.4,0.3,pow,0.3
534,45.0,0.4,0.5,exp,0.0
535,45.0,0.4,0.5,pow,0.0
536,45.0,0.6,0.05,exp,0.30434782608695654
537,45.0,0.6,0.05,pow,0.2903225806451613
538,45.0,0.6,0.1,exp,0.3103448275862069
539,45.0,0.6,0.1,pow,0.29411764705882354
540,45.0,0.6,0.3,exp,0.3333333333333333
541,45.0,0.6,0.3,pow,0.3103448275862069
542,45.0,0.6,0.5,exp,0.3333333333333333
543,45.0,0.6,0.5,pow,0.3103448275862069
544,45.0,0.8,0.05,exp,0.2857142857142857
545,45.0,0.8,0.05,pow,0.2857142857142857
546,45.0,0.8,0.1,exp,0.2857142857142857
547,45.0,0.8,0.1,pow,0.2857142857142857
548,45.0,0.8,0.3,exp,0.30434782608695654
549,45.0,0.8,0.3,pow,0.2857142857142857
