,L,mu,jaccard_sim,rbo,kendall_tau
11614,246.0,0.02294578313253012,0.4034223624123817,0.41081778589456097,0.4126498550369191
11615,246.0,0.023146184738955824,0.40352836947951953,0.4107770262608431,0.41185919743050264
11616,246.0,0.023346586345381528,0.4037957254712572,0.4108514612124939,0.41160505190355645
11617,246.0,0.02354698795180723,0.4037957254712572,0.4109830589836499,0.41146457129130104
11618,246.0,0.023747389558232933,0.4035815697800697,0.4108758013163291,0.4117766712390407
11619,246.0,0.023947791164658633,0.403455989512627,0.41083324394940296,0.41212636040175255
11620,246.0,0.024148192771084338,0.403455989512627,0.41080784049923647,0.4121843533160894
11621,246.0,0.024348594377510042,0.405018914220428,0.41274054328328685,0.4123096332889967
11622,246.0,0.024548995983935742,0.40494090036149544,0.41292955060429154,0.41304042850209216
11623,246.0,0.024749397590361447,0.4047467482238804,0.4131115986885429,0.4139880579003867
11624,246.0,0.02494979919678715,0.4048939802615718,0.4130230253412916,0.41324181082172146
11625,246.0,0.02515020080321285,0.4053567095228876,0.4128958660516115,0.4130375728817126
11626,246.0,0.025350602409638556,0.4053567095228876,0.41310816061344363,0.4131280142471139
11627,246.0,0.025551004016064256,0.4055379181846616,0.41318525216046126,0.4128455793197824
11628,246.0,0.02575140562248996,0.4057126551085152,0.41327429177628894,0.41226355911361845
11629,246.0,0.025951807228915665,0.405827880181491,0.4133144858381981,0.41168600452611226
11630,246.0,0.026152208835341365,0.4055219434797946,0.41331362232387675,0.41184170849777824
11631,246.0,0.02635261044176707,0.40537182453940335,0.41330059302999267,0.4120419151429853
11632,246.0,0.02655301204819277,0.40517521314137855,0.4132963475487337,0.4128960736764455
11633,246.0,0.026753413654618474,0.40539751605994817,0.4133557492466176,0.4130102089582858
11634,246.0,0.02695381526104418,0.4056723491969721,0.4132795814789431,0.4123050420651287
11635,246.0,0.02715421686746988,0.4059878464205965,0.41347088430021117,0.4116689202753829
11636,246.0,0.027354618473895583,0.4052371248218184,0.41319495426294295,0.411931150177097
11637,246.0,0.027555020080321287,0.4056617484188091,0.4131522977070055,0.4104434966726429
11638,246.0,0.027755421686746988,0.4055220177137074,0.4130665678504388,0.41064074924846466
11639,246.0,0.027955823293172692,0.4053791160300657,0.4131348410542584,0.41072824265839536
