,L,mu,theta,forget_func,jaccard_sim
1140,95.0,0.6,0.3,exp,0.31495878896858065
1141,95.0,0.6,0.3,pow,0.2951403855144782
1142,95.0,0.6,0.5,exp,0.3199095168872432
1143,95.0,0.6,0.5,pow,0.29931563831895536
1144,95.0,0.8,0.05,exp,0.29043801744403597
1145,95.0,0.8,0.05,pow,0.27744343077293815
1146,95.0,0.8,0.1,exp,0.294137125587681
1147,95.0,0.8,0.1,pow,0.279326576316567
1148,95.0,0.8,0.3,exp,0.2991469739102759
1149,95.0,0.8,0.3,pow,0.288033593282427
1150,95.0,0.8,0.5,exp,0.30428311663607754
1151,95.0,0.8,0.5,pow,0.2935518648572696
1152,97.0,0.4,0.05,exp,0.32006761668029543
1153,97.0,0.4,0.05,pow,0.28891676104956604
1154,97.0,0.4,0.1,exp,0.323973928839652
1155,97.0,0.4,0.1,pow,0.29117643270034904
1156,97.0,0.4,0.3,exp,0.3309913823704607
1157,97.0,0.4,0.3,pow,0.2897820395822771
1158,97.0,0.4,0.5,exp,0.010109247655096259
1159,97.0,0.4,0.5,pow,0.02114893998236701
1160,97.0,0.6,0.05,exp,0.3039169191135093
1161,97.0,0.6,0.05,pow,0.2876303037174022
1162,97.0,0.6,0.1,exp,0.30651874736852225
1163,97.0,0.6,0.1,pow,0.29173932334989716
1164,97.0,0.6,0.3,exp,0.315212493060677
1165,97.0,0.6,0.3,pow,0.2951403855144782
1166,97.0,0.6,0.5,exp,0.3199095168872432
1167,97.0,0.6,0.5,pow,0.29931563831895536
1168,97.0,0.8,0.05,exp,0.29099843997677677
1169,97.0,0.8,0.05,pow,0.27744343077293815
1170,97.0,0.8,0.1,exp,0.2944395081732425
1171,97.0,0.8,0.1,pow,0.279326576316567
1172,97.0,0.8,0.3,exp,0.29879308904082
1173,97.0,0.8,0.3,pow,0.288033593282427
1174,97.0,0.8,0.5,exp,0.30454102600984423
1175,97.0,0.8,0.5,pow,0.2935518648572696
1176,99.0,0.4,0.05,exp,0.31987597441252863
1177,99.0,0.4,0.05,pow,0.28880734737012076
1178,99.0,0.4,0.1,exp,0.3240675811824393
1179,99.0,0.4,0.1,pow,0.29116237028024916
1180,99.0,0.4,0.3,exp,0.3309913823704607
1181,99.0,0.4,0.3,pow,0.2897820395822771
1182,99.0,0.4,0.5,exp,0.009733958601533928
1183,99.0,0.4,0.5,pow,0.020594741739107775
1184,99.0,0.6,0.05,exp,0.30463318795073496
1185,99.0,0.6,0.05,pow,0.2876303037174022
1186,99.0,0.6,0.1,exp,0.30689274205556394
1187,99.0,0.6,0.1,pow,0.29173932334989716
1188,99.0,0.6,0.3,exp,0.315230840837412
1189,99.0,0.6,0.3,pow,0.2951403855144782
1190,99.0,0.6,0.5,exp,0.3199433458775464
1191,99.0,0.6,0.5,pow,0.29931563831895536
1192,99.0,0.8,0.05,exp,0.2909654856185629
1193,99.0,0.8,0.05,pow,0.27750202608901364
1194,99.0,0.8,0.1,exp,0.29514039406393094
1195,99.0,0.8,0.1,pow,0.279326576316567
1196,99.0,0.8,0.3,exp,0.29924291603043945
1197,99.0,0.8,0.3,pow,0.288033593282427
1198,99.0,0.8,0.5,exp,0.30431034550234715
1199,99.0,0.8,0.5,pow,0.2935518648572696
1200,101.0,0.4,0.05,exp,0.3204731813086186
1201,101.0,0.4,0.05,pow,0.28880734737012076
1202,101.0,0.4,0.1,exp,0.3243302161509566
1203,101.0,0.4,0.1,pow,0.29116237028024916
1204,101.0,0.4,0.3,exp,0.3311006520845383
1205,101.0,0.4,0.3,pow,0.2897820395822771
1206,101.0,0.4,0.5,exp,0.009478628154452759
1207,101.0,0.4,0.5,pow,0.020182930341814828
1208,101.0,0.6,0.05,exp,0.3045178476969864
1209,101.0,0.6,0.05,pow,0.28741227016755294
1210,101.0,0.6,0.1,exp,0.3077985897352659
1211,101.0,0.6,0.1,pow,0.29173932334989716
1212,101.0,0.6,0.3,exp,0.31552859528139776
1213,101.0,0.6,0.3,pow,0.2951403855144782
1214,101.0,0.6,0.5,exp,0.3199384168068734
1215,101.0,0.6,0.5,pow,0.29931563831895536
1216,101.0,0.8,0.05,exp,0.29130040219388864
1217,101.0,0.8,0.05,pow,0.2775872004302434
1218,101.0,0.8,0.1,exp,0.2955971473302223
1219,101.0,0.8,0.1,pow,0.279326576316567
1220,101.0,0.8,0.3,exp,0.2994606231268006
1221,101.0,0.8,0.3,pow,0.2881373995108007
1222,101.0,0.8,0.5,exp,0.3043847585692817
1223,101.0,0.8,0.5,pow,0.2935518648572696
1224,103.0,0.4,0.05,exp,0.3203557087641502
1225,103.0,0.4,0.05,pow,0.28880734737012076
1226,103.0,0.4,0.1,exp,0.3244224883539554
1227,103.0,0.4,0.1,pow,0.2912581072497638
1228,103.0,0.4,0.3,exp,0.33125241557631274
1229,103.0,0.4,0.3,pow,0.2897820395822771
1230,103.0,0.4,0.5,exp,0.009187360756132678
1231,103.0,0.4,0.5,pow,0.019423912156032907
1232,103.0,0.6,0.05,exp,0.30493629290010205
1233,103.0,0.6,0.05,pow,0.28741227016755294
1234,103.0,0.6,0.1,exp,0.30795296822874474
1235,103.0,0.6,0.1,pow,0.29173932334989716
1236,103.0,0.6,0.3,exp,0.3158581388635365
1237,103.0,0.6,0.3,pow,0.2951403855144782
1238,103.0,0.6,0.5,exp,0.3198358414823934
1239,103.0,0.6,0.5,pow,0.29931563831895536
1240,103.0,0.8,0.05,exp,0.29183591051486407
1241,103.0,0.8,0.05,pow,0.2775872004302434
1242,103.0,0.8,0.1,exp,0.29573023223839373
1243,103.0,0.8,0.1,pow,0.2794303825449407
1244,103.0,0.8,0.3,exp,0.2999350911165121
1245,103.0,0.8,0.3,pow,0.2881373995108007
1246,103.0,0.8,0.5,exp,0.3044770307722805
1247,103.0,0.8,0.5,pow,0.29353328541738
1248,105.0,0.4,0.05,exp,0.32053695773432656
1249,105.0,0.4,0.05,pow,0.28889431025985174
1250,105.0,0.4,0.1,exp,0.3244349096120514
1251,105.0,0.4,0.1,pow,0.2913709401066917
1252,105.0,0.4,0.3,exp,0.3309890342056649
1253,105.0,0.4,0.3,pow,0.2897820395822771
1254,105.0,0.4,0.5,exp,0.00920798702810127
1255,105.0,0.4,0.5,pow,0.018902573003375424
1256,105.0,0.6,0.05,exp,0.30529401145584556
1257,105.0,0.6,0.05,pow,0.28756436720546313
1258,105.0,0.6,0.1,exp,0.308235139920951
1259,105.0,0.6,0.1,pow,0.2916616959500529
1260,105.0,0.6,0.3,exp,0.3158581388635365
1261,105.0,0.6,0.3,pow,0.2951403855144782
1262,105.0,0.6,0.5,exp,0.3198358414823934
1263,105.0,0.6,0.5,pow,0.29931563831895536
1264,105.0,0.8,0.05,exp,0.29192366940358583
1265,105.0,0.8,0.05,pow,0.277672374771473
1266,105.0,0.8,0.1,exp,0.29573023223839373
1267,105.0,0.8,0.1,pow,0.2794303825449407
1268,105.0,0.8,0.3,exp,0.3002946160816752
1269,105.0,0.8,0.3,pow,0.2881373995108007
1270,105.0,0.8,0.5,exp,0.30462318921240616
1271,105.0,0.8,0.5,pow,0.29353328541738
1272,107.0,0.4,0.05,exp,0.3205227620107883
1273,107.0,0.4,0.05,pow,0.2891274960694353
1274,107.0,0.4,0.1,exp,0.3245103736840553
1275,107.0,0.4,0.1,pow,0.2916016206141888
1276,107.0,0.4,0.3,exp,0.3308522671063583
1277,107.0,0.4,0.3,pow,0.2897820395822771
1278,107.0,0.4,0.5,exp,0.00911572867232079
1279,107.0,0.4,0.5,pow,0.018345735508029853
1280,107.0,0.6,0.05,exp,0.30572676832815054
1281,107.0,0.6,0.05,pow,0.28747564393334885
1282,107.0,0.6,0.1,exp,0.3085142217593829
1283,107.0,0.6,0.1,pow,0.2916616959500529
1284,107.0,0.6,0.3,exp,0.3158581388635365
1285,107.0,0.6,0.3,pow,0.29542873614884957
1286,107.0,0.6,0.5,exp,0.3200922517388037
1287,107.0,0.6,0.5,pow,0.29931563831895536
1288,107.0,0.8,0.05,exp,0.2922744419448202
1289,107.0,0.8,0.05,pow,0.277672374771473
1290,107.0,0.8,0.1,exp,0.2954418816040223
1291,107.0,0.8,0.1,pow,0.27935481479248475
1292,107.0,0.8,0.3,exp,0.3003691436302512
1293,107.0,0.8,0.3,pow,0.2882692169436562
1294,107.0,0.8,0.5,exp,0.30464108109881016
1295,107.0,0.8,0.5,pow,0.29353328541738
1296,109.0,0.4,0.05,exp,0.32071445999848447
1297,109.0,0.4,0.05,pow,0.2891274960694353
1298,109.0,0.4,0.1,exp,0.3246061948179387
1299,109.0,0.4,0.1,pow,0.2916931604981162
1300,109.0,0.4,0.3,exp,0.33083101448995
1301,109.0,0.4,0.3,pow,0.2897820395822771
1302,109.0,0.4,0.5,exp,0.008873997250253209
1303,109.0,0.4,0.5,pow,0.017710211210757432
1304,109.0,0.6,0.05,exp,0.3058252757081383
1305,109.0,0.6,0.05,pow,0.28747564393334885
1306,109.0,0.6,0.1,exp,0.30857897418254
1307,109.0,0.6,0.1,pow,0.2916616959500529
1308,109.0,0.6,0.3,exp,0.3158581388635365
1309,109.0,0.6,0.3,pow,0.29542873614884957
1310,109.0,0.6,0.5,exp,0.3201276943511904
1311,109.0,0.6,0.5,pow,0.29931563831895536
1312,109.0,0.8,0.05,exp,0.2925476254585634
1313,109.0,0.8,0.05,pow,0.277672374771473
1314,109.0,0.8,0.1,exp,0.29578790236526803
1315,109.0,0.8,0.1,pow,0.27935481479248475
1316,109.0,0.8,0.3,exp,0.30059327071423986
1317,109.0,0.8,0.3,pow,0.28838831829263567
1318,109.0,0.8,0.5,exp,0.30470661533389454
1319,109.0,0.8,0.5,pow,0.29353328541738
1320,111.0,0.4,0.05,exp,0.3215218417747243
1321,111.0,0.4,0.05,pow,0.2891274960694353
1322,111.0,0.4,0.1,exp,0.3247953359430344
1323,111.0,0.4,0.1,pow,0.29150303920072845
1324,111.0,0.4,0.3,exp,0.3309421426287598
1325,111.0,0.4,0.3,pow,0.2896996536867424
1326,111.0,0.4,0.5,exp,0.009234752923445274
1327,111.0,0.4,0.5,pow,0.017488626664931083
1328,111.0,0.6,0.05,exp,0.306132163169005
1329,111.0,0.6,0.05,pow,0.28747564393334885
1330,111.0,0.6,0.1,exp,0.30867934506296196
1331,111.0,0.6,0.1,pow,0.2917494548387746
1332,111.0,0.6,0.3,exp,0.3158581388635365
1333,111.0,0.6,0.3,pow,0.29542873614884957
1334,111.0,0.6,0.5,exp,0.3201276943511904
1335,111.0,0.6,0.5,pow,0.29922409843502795
1336,111.0,0.8,0.05,exp,0.2924690706839052
1337,111.0,0.8,0.05,pow,0.277672374771473
1338,111.0,0.8,0.1,exp,0.29616365197494193
1339,111.0,0.8,0.1,pow,0.27935481479248475
1340,111.0,0.8,0.3,exp,0.3008020238987716
1341,111.0,0.8,0.3,pow,0.28856956726281197
1342,111.0,0.8,0.5,exp,0.30470661533389454
1343,111.0,0.8,0.5,pow,0.29353328541738
1344,113.0,0.4,0.05,exp,0.3214493990045128
1345,113.0,0.4,0.05,pow,0.2891274960694353
1346,113.0,0.4,0.1,exp,0.3247953359430344
1347,113.0,0.4,0.1,pow,0.29150303920072845
1348,113.0,0.4,0.3,exp,0.3310459488571335
1349,113.0,0.4,0.3,pow,0.2896996536867424
1350,113.0,0.4,0.5,exp,0.009240667185945456
1351,113.0,0.4,0.5,pow,0.017254184008803467
1352,113.0,0.6,0.05,exp,0.3062512645179845
1353,113.0,0.6,0.05,pow,0.28757580783792
1354,113.0,0.6,0.1,exp,0.308755690322962
1355,113.0,0.6,0.1,pow,0.2917494548387746
1356,113.0,0.6,0.3,exp,0.3162321208984182
1357,113.0,0.6,0.3,pow,0.2955164950375713
1358,113.0,0.6,0.5,exp,0.3201276943511904
1359,113.0,0.6,0.5,pow,0.29922409843502795
1360,113.0,0.8,0.05,exp,0.29447234877532746
1361,113.0,0.8,0.05,pow,0.2777547606670077
1362,113.0,0.8,0.1,exp,0.29699927792390357
1363,113.0,0.8,0.1,pow,0.2794315189021205
1364,113.0,0.8,0.3,exp,0.3008020238987716
1365,113.0,0.8,0.3,pow,0.28856956726281197
1366,113.0,0.8,0.5,exp,0.30470661533389454
1367,113.0,0.8,0.5,pow,0.29353328541738
1368,115.0,0.4,0.05,exp,0.32153036445357275
1369,115.0,0.4,0.05,pow,0.2892144589591663
1370,115.0,0.4,0.1,exp,0.3247953359430344
1371,115.0,0.4,0.1,pow,0.29150303920072845
1372,115.0,0.4,0.3,exp,0.3314609096224071
1373,115.0,0.4,0.3,pow,0.2896996536867424
1374,115.0,0.4,0.5,exp,0.009186972609520894
1375,115.0,0.4,0.5,pow,0.01707456046901062
1376,115.0,0.6,0.05,exp,0.3062845523723272
1377,115.0,0.6,0.05,pow,0.28757580783792
1378,115.0,0.6,0.1,exp,0.30863442349491016
1379,115.0,0.6,0.1,pow,0.2918381781108889
1380,115.0,0.6,0.3,exp,0.31641336986859453
1381,115.0,0.6,0.3,pow,0.2955164950375713
1382,115.0,0.6,0.5,exp,0.3201276943511904
1383,115.0,0.6,0.5,pow,0.29922409843502795
1384,115.0,0.8,0.05,exp,0.2950158538524062
1385,115.0,0.8,0.05,pow,0.2777547606670077
1386,115.0,0.8,0.1,exp,0.296924864856969
1387,115.0,0.8,0.1,pow,0.2794315189021205
1388,115.0,0.8,0.3,exp,0.3008889867885026
1389,115.0,0.8,0.3,pow,0.28856956726281197
1390,115.0,0.8,0.5,exp,0.30481602901333976
1391,115.0,0.8,0.5,pow,0.29353328541738
1392,117.0,0.4,0.05,exp,0.32153036445357275
1393,117.0,0.4,0.05,pow,0.2892144589591663
1394,117.0,0.4,0.1,exp,0.3248650981932856
1395,117.0,0.4,0.1,pow,0.2915987761702431
1396,117.0,0.4,0.3,exp,0.3314609096224071
1397,117.0,0.4,0.3,pow,0.2898227440761183
1398,117.0,0.4,0.5,exp,0.00893049429414997
1399,117.0,0.4,0.5,pow,0.015757682350459233
1400,117.0,0.6,0.05,exp,0.3065482417531056
1401,117.0,0.6,0.05,pow,0.28757580783792
1402,117.0,0.6,0.1,exp,0.3088526139481912
1403,117.0,0.6,0.1,pow,0.29197476525348587
1404,117.0,0.6,0.3,exp,0.3167312674289626
1405,117.0,0.6,0.3,pow,0.29537990789497437
1406,117.0,0.6,0.5,exp,0.3201276943511904
1407,117.0,0.6,0.5,pow,0.29922409843502795
1408,117.0,0.8,0.05,exp,0.2954945470995814
1409,117.0,0.8,0.05,pow,0.2777547606670077
1410,117.0,0.8,0.1,exp,0.297304613634015
1411,117.0,0.8,0.1,pow,0.2795124843511805
1412,117.0,0.8,0.3,exp,0.3008889867885026
1413,117.0,0.8,0.3,pow,0.288632353288038
1414,117.0,0.8,0.5,exp,0.3050467095208369
1415,117.0,0.8,0.5,pow,0.2936030476676312
1416,119.0,0.4,0.05,exp,0.3219667928949183
1417,119.0,0.4,0.05,pow,0.2892144589591663
1418,119.0,0.4,0.1,exp,0.3248650981932856
1419,119.0,0.4,0.1,pow,0.2915987761702431
1420,119.0,0.4,0.3,exp,0.3315461364108912
1421,119.0,0.4,0.3,pow,0.28973751728763414
1422,119.0,0.4,0.5,exp,0.008597081468766107
1423,119.0,0.4,0.5,pow,0.014937743194763984
1424,119.0,0.6,0.05,exp,0.3067861615325767
1425,119.0,0.6,0.05,pow,0.28757580783792
1426,119.0,0.6,0.1,exp,0.3089106585564088
1427,119.0,0.6,0.1,pow,0.2920454576670737
1428,119.0,0.6,0.3,exp,0.3167708482370738
1429,119.0,0.6,0.3,pow,0.29537990789497437
1430,119.0,0.6,0.5,exp,0.3201276943511904
1431,119.0,0.6,0.5,pow,0.29922409843502795
1432,119.0,0.8,0.05,exp,0.29590282057370054
1433,119.0,0.8,0.05,pow,0.2777547606670077
1434,119.0,0.8,0.1,exp,0.2972663416407257
1435,119.0,0.8,0.1,pow,0.2792818038436833
1436,119.0,0.8,0.3,exp,0.30065830628100554
1437,119.0,0.8,0.3,pow,0.2885599105178265
1438,119.0,0.8,0.5,exp,0.3054058509387487
1439,119.0,0.8,0.5,pow,0.2936030476676312
1440,121.0,0.4,0.05,exp,0.3225604049527445
1441,121.0,0.4,0.05,pow,0.28942293793649576
1442,121.0,0.4,0.1,exp,0.3251368769521183
1443,121.0,0.4,0.1,pow,0.29203568717753026
1444,121.0,0.4,0.3,exp,0.3312577857765198
1445,121.0,0.4,0.3,pow,0.28973751728763414
1446,121.0,0.4,0.5,exp,0.008363808300282346
1447,121.0,0.4,0.5,pow,0.014281071105295274
1448,121.0,0.6,0.05,exp,0.3067284914057024
1449,121.0,0.6,0.05,pow,0.28757580783792
1450,121.0,0.6,0.1,exp,0.3089106585564088
1451,121.0,0.6,0.1,pow,0.2920454576670737
1452,121.0,0.6,0.3,exp,0.3173187144423794
1453,121.0,0.6,0.3,pow,0.29537990789497437
1454,121.0,0.6,0.5,exp,0.320061373705285
1455,121.0,0.6,0.5,pow,0.29922409843502795
1456,121.0,0.8,0.05,exp,0.2959950927766994
1457,121.0,0.8,0.05,pow,0.2777547606670077
1458,121.0,0.8,0.1,exp,0.2975185868324173
1459,121.0,0.8,0.1,pow,0.2792818038436833
1460,121.0,0.8,0.3,exp,0.3009370920887955
1461,121.0,0.8,0.3,pow,0.2885599105178265
1462,121.0,0.8,0.5,exp,0.30548681638780867
1463,121.0,0.8,0.5,pow,0.2936030476676312
1464,123.0,0.4,0.05,exp,0.32284142877822447
1465,123.0,0.4,0.05,pow,0.28942293793649576
1466,123.0,0.4,0.1,exp,0.3251859430681283
1467,123.0,0.4,0.1,pow,0.2920645002462584
1468,123.0,0.4,0.3,exp,0.3312374302732397
1469,123.0,0.4,0.3,pow,0.28965101209732275
1470,123.0,0.4,0.5,exp,0.008272463310954286
1471,123.0,0.4,0.5,pow,0.01395282647920288
1472,123.0,0.6,0.05,exp,0.3064828758140661
1473,123.0,0.6,0.05,pow,0.28757580783792
1474,123.0,0.6,0.1,exp,0.3090175732558542
1475,123.0,0.6,0.1,pow,0.2920454576670737
1476,123.0,0.6,0.3,exp,0.31740567733211045
1477,123.0,0.6,0.3,pow,0.29537990789497437
1478,123.0,0.6,0.5,exp,0.3200430078376638
1479,123.0,0.6,0.5,pow,0.29922409843502795
1480,123.0,0.8,0.05,exp,0.2962690258793522
1481,123.0,0.8,0.05,pow,0.2774400554047637
1482,123.0,0.8,0.1,exp,0.2975941545848732
1483,123.0,0.8,0.1,pow,0.2792818038436833
1484,123.0,0.8,0.3,exp,0.3009370920887955
1485,123.0,0.8,0.3,pow,0.2885599105178265
1486,123.0,0.8,0.5,exp,0.30548681638780867
1487,123.0,0.8,0.5,pow,0.2936030476676312
1488,125.0,0.4,0.05,exp,0.32337483013958557
1489,125.0,0.4,0.05,pow,0.28942293793649576
1490,125.0,0.4,0.1,exp,0.32549711240026247
1491,125.0,0.4,0.1,pow,0.2920239410361491
1492,125.0,0.4,0.3,exp,0.3312374302732397
1493,125.0,0.4,0.3,pow,0.28959883436348416
1494,125.0,0.4,0.5,exp,0.008214486402696878
1495,125.0,0.4,0.5,pow,0.013736081729870517
1496,125.0,0.6,0.05,exp,0.3064828758140661
1497,125.0,0.6,0.05,pow,0.28757580783792
1498,125.0,0.6,0.1,exp,0.30922747763305214
1499,125.0,0.6,0.1,pow,0.2920248970131446
1500,125.0,0.6,0.3,exp,0.31761701506413426
1501,125.0,0.6,0.3,pow,0.29537990789497437
1502,125.0,0.6,0.5,exp,0.3200430078376638
1503,125.0,0.6,0.5,pow,0.29922409843502795
1504,125.0,0.8,0.05,exp,0.29640438068213837
1505,125.0,0.8,0.05,pow,0.2774400554047637
1506,125.0,0.8,0.1,exp,0.29784131227147725
1507,125.0,0.8,0.1,pow,0.2792818038436833
1508,125.0,0.8,0.3,exp,0.30132645577640793
1509,125.0,0.8,0.3,pow,0.2885599105178265
1510,125.0,0.8,0.5,exp,0.30548681638780867
1511,125.0,0.8,0.5,pow,0.2935090202868579
1512,127.0,0.4,0.05,exp,0.32321408294686127
1513,127.0,0.4,0.05,pow,0.2895323516159411
1514,127.0,0.4,0.1,exp,0.3254066361212801
1515,127.0,0.4,0.1,pow,0.2920239410361491
1516,127.0,0.4,0.3,exp,0.3315058236346411
1517,127.0,0.4,0.3,pow,0.28951644846794944
1518,127.0,0.4,0.5,exp,0.008366387679770661
1519,127.0,0.4,0.5,pow,0.013593714581611028
1520,127.0,0.6,0.05,exp,0.3065964019137513
1521,127.0,0.6,0.05,pow,0.28757580783792
1522,127.0,0.6,0.1,exp,0.3091286303411491
1523,127.0,0.6,0.1,pow,0.29212975178927963
1524,127.0,0.6,0.3,exp,0.3173767228688247
1525,127.0,0.6,0.3,pow,0.29537990789497437
1526,127.0,0.6,0.5,exp,0.3201964160569353
1527,127.0,0.6,0.5,pow,0.29914628953368966
1528,127.0,0.8,0.05,exp,0.29623850155376336
1529,127.0,0.8,0.05,pow,0.2774400554047637
1530,127.0,0.8,0.1,exp,0.2978817024848779
1531,127.0,0.8,0.1,pow,0.2792818038436833
1532,127.0,0.8,0.3,exp,0.30168429169539923
1533,127.0,0.8,0.3,pow,0.2885599105178265
1534,127.0,0.8,0.5,exp,0.3054420573520867
1535,127.0,0.8,0.5,pow,0.2935090202868579
1536,129.0,0.4,0.05,exp,0.32332055087339834
1537,129.0,0.4,0.05,pow,0.2897726438112505
1538,129.0,0.4,0.1,exp,0.3254918104625098
1539,129.0,0.4,0.1,pow,0.29204637791459565
1540,129.0,0.4,0.3,exp,0.3315058236346411
1541,129.0,0.4,0.3,pow,0.28951644846794944
1542,129.0,0.4,0.5,exp,0.0077595328974236055
1543,129.0,0.4,0.5,pow,0.012388920391144703
1544,129.0,0.6,0.05,exp,0.3067687652242269
1545,129.0,0.6,0.05,pow,0.28757580783792
1546,129.0,0.6,0.1,exp,0.3092439705948977
1547,129.0,0.6,0.1,pow,0.29212975178927963
1548,129.0,0.6,0.3,exp,0.3173767228688247
1549,129.0,0.6,0.3,pow,0.29537990789497437
1550,129.0,0.6,0.5,exp,0.32030288398347234
1551,129.0,0.6,0.5,pow,0.29914628953368966
1552,129.0,0.8,0.05,exp,0.2964664710723904
1553,129.0,0.8,0.05,pow,0.2774400554047637
1554,129.0,0.8,0.1,exp,0.2978817024848779
1555,129.0,0.8,0.1,pow,0.2792818038436833
1556,129.0,0.8,0.3,exp,0.301819986111574
1557,129.0,0.8,0.3,pow,0.2885599105178265
1558,129.0,0.8,0.5,exp,0.3055738747849422
1559,129.0,0.8,0.5,pow,0.2935090202868579
1560,131.0,0.4,0.05,exp,0.32332055087339834
1561,131.0,0.4,0.05,pow,0.2898774985873856
1562,131.0,0.4,0.1,exp,0.32546965149750395
1563,131.0,0.4,0.1,pow,0.29204637791459565
1564,131.0,0.4,0.3,exp,0.33142064929341136
1565,131.0,0.4,0.3,pow,0.28951644846794944
1566,131.0,0.4,0.5,exp,0.007624604594969055
1567,131.0,0.4,0.5,pow,0.011977635913098575
1568,131.0,0.6,0.05,exp,0.3068918556136028
1569,131.0,0.6,0.05,pow,0.28784721287839377
1570,131.0,0.6,0.1,exp,0.309342552008358
1571,131.0,0.6,0.1,pow,0.29212975178927963
1572,131.0,0.6,0.3,exp,0.3173767228688247
1573,131.0,0.6,0.3,pow,0.29537990789497437
1574,131.0,0.6,0.5,exp,0.3203881107719565
1575,131.0,0.6,0.5,pow,0.2990746990313629
1576,131.0,0.8,0.05,exp,0.29663184864210335
1577,131.0,0.8,0.05,pow,0.2774400554047637
1578,131.0,0.8,0.1,exp,0.2978817024848779
1579,131.0,0.8,0.1,pow,0.2792818038436833
1580,131.0,0.8,0.3,exp,0.3018988512423422
1581,131.0,0.8,0.3,pow,0.2885599105178265
1582,131.0,0.8,0.5,exp,0.30566614698794103
1583,131.0,0.8,0.5,pow,0.2935090202868579
1584,133.0,0.4,0.05,exp,0.32332055087339834
1585,133.0,0.4,0.05,pow,0.28998984299038744
1586,133.0,0.4,0.1,exp,0.3256423901405403
1587,133.0,0.4,0.1,pow,0.292264089167316
1588,133.0,0.4,0.3,exp,0.33142064929341136
1589,133.0,0.4,0.3,pow,0.28951644846794944
1590,133.0,0.4,0.5,exp,0.007698467319159246
1591,133.0,0.4,0.5,pow,0.01218373413500834
1592,133.0,0.6,0.05,exp,0.3068918556136028
1593,133.0,0.6,0.05,pow,0.28776470023532746
1594,133.0,0.6,0.1,exp,0.3095732325158551
1595,133.0,0.6,0.1,pow,0.29212975178927963
1596,133.0,0.6,0.3,exp,0.3172492415357342
1597,133.0,0.6,0.3,pow,0.29512825643225027
1598,133.0,0.6,0.5,exp,0.3203881107719565
1599,133.0,0.6,0.5,pow,0.2990746990313629
1600,133.0,0.8,0.05,exp,0.29672587602287664
1601,133.0,0.8,0.05,pow,0.27733748008028375
1602,133.0,0.8,0.1,exp,0.29765102197738075
1603,133.0,0.8,0.1,pow,0.2792818038436833
1604,133.0,0.8,0.3,exp,0.302002657470716
1605,133.0,0.8,0.3,pow,0.2885599105178265
1606,133.0,0.8,0.5,exp,0.30575132132917077
1607,133.0,0.8,0.5,pow,0.2935090202868579
1608,135.0,0.4,0.05,exp,0.32340293676893306
1609,135.0,0.4,0.05,pow,0.2897495507950779
1610,135.0,0.4,0.1,exp,0.32573604248332755
1611,135.0,0.4,0.1,pow,0.292264089167316
1612,135.0,0.4,0.3,exp,0.33142064929341136
1613,135.0,0.4,0.3,pow,0.289568626201788
1614,135.0,0.4,0.5,exp,0.007676730380678156
1615,135.0,0.4,0.5,pow,0.01216266152841697
1616,135.0,0.6,0.05,exp,0.3068918556136028
1617,135.0,0.6,0.05,pow,0.28776470023532746
1618,135.0,0.6,0.1,exp,0.3095689711764309
1619,135.0,0.6,0.1,pow,0.29187810032655553
1620,135.0,0.6,0.3,exp,0.31714894566290935
1621,135.0,0.6,0.3,pow,0.29512825643225027
1622,135.0,0.6,0.5,exp,0.3203881107719565
1623,135.0,0.6,0.5,pow,0.2990746990313629
1624,135.0,0.8,0.05,exp,0.29670479109506687
1625,135.0,0.8,0.05,pow,0.27733748008028375
1626,135.0,0.8,0.1,exp,0.29765102197738075
1627,135.0,0.8,0.1,pow,0.2792818038436833
1628,135.0,0.8,0.3,exp,0.3022546199657071
1629,135.0,0.8,0.3,pow,0.2885599105178265
1630,135.0,0.8,0.5,exp,0.30575132132917077
1631,135.0,0.8,0.5,pow,0.29341082295682663
1632,137.0,0.4,0.05,exp,0.3236120701960596
1633,137.0,0.4,0.05,pow,0.29005849790333305
1634,137.0,0.4,0.1,exp,0.32605899519382353
1635,137.0,0.4,0.1,pow,0.292264089167316
1636,137.0,0.4,0.3,exp,0.3316517225679629
1637,137.0,0.4,0.3,pow,0.2897156284859774
1638,137.0,0.4,0.5,exp,0.00749444652680631
1639,137.0,0.4,0.5,pow,0.01173133973489137
1640,137.0,0.6,0.05,exp,0.30707994895048507
1641,137.0,0.6,0.05,pow,0.28781890148238976
1642,137.0,0.6,0.1,exp,0.30979077935671656
1643,137.0,0.6,0.1,pow,0.29187810032655553
1644,137.0,0.6,0.3,exp,0.31731371745397874
1645,137.0,0.6,0.3,pow,0.29512825643225027
1646,137.0,0.6,0.5,exp,0.32029408339118326
1647,137.0,0.6,0.5,pow,0.2990746990313629
1648,137.0,0.8,0.05,exp,0.29670479109506687
1649,137.0,0.8,0.05,pow,0.27757777227559327
1650,137.0,0.8,0.1,exp,0.29778671639355553
1651,137.0,0.8,0.1,pow,0.2792818038436833
1652,137.0,0.8,0.3,exp,0.30235576449591745
1653,137.0,0.8,0.3,pow,0.2885599105178265
1654,137.0,0.8,0.5,exp,0.30575132132917077
1655,137.0,0.8,0.5,pow,0.29341082295682663
1656,139.0,0.4,0.05,exp,0.3236972445372893
1657,139.0,0.4,0.05,pow,0.29005849790333305
1658,139.0,0.4,0.1,exp,0.32593541635052153
